#{"t_start": 1607901232.335936, "env_id": "Block-v4"}
r,l,t
9945.008099,1001,418.008943
9589.939888,1001,420.474739
9921.754583,1001,422.948056
10044.238834,1001,425.430743
9870.562067,1001,427.886907
10236.663927,1001,430.362508
10412.395014,1001,432.835452
10088.419266,1001,435.287313
10032.279201,1001,437.731863
9397.606372,1001,440.17864
10053.836568,1001,442.629876
9831.085694,1001,445.073215
9508.433922,1001,447.523301
10040.142247,1001,449.96917
9617.72816,1001,452.408067
9298.207926,1001,454.861964
10234.984602,1001,457.310502
10498.747937,1001,459.829855
9763.336655,1001,462.44505
10063.15077,1001,464.906623
9294.70022,1001,467.358856
9650.47904,1001,469.830842
9996.190737,1001,472.304863
9632.853668,1001,474.76991
9198.169847,1001,477.22821
724.800011,188,477.685871
8155.826947,813,479.693858
10061.214232,1001,482.167047
10403.692859,1001,484.645757
10025.736342,1001,487.110532
10136.047243,1001,489.59193
10086.33796,1001,492.07539
10177.284374,1001,494.580331
10182.418037,1001,497.047892
10605.98441,1001,499.513718
10292.633419,1001,501.993631
10435.400194,1001,504.48698
10105.76627,1001,506.957341
10307.748906,1001,509.430974
9712.642972,1001,511.896581
10291.651644,1001,514.366142
9593.189024,1001,516.821282
10654.610568,1001,519.280272
10497.867953,1001,521.745816
10325.453704,1001,524.19044
10275.514071,1001,526.645008
10170.573846,1001,529.069237
10211.542527,1001,531.502951
9704.299496,1001,533.970276
9825.800166,1001,536.416435
10762.027604,1001,538.864336
9128.937822,1001,541.304681
10030.842649,1001,543.761289
10284.506604,1001,546.234649
8878.710959,1001,548.711652
9888.941119,1001,551.175968
9056.072567,1001,553.638901
7735.004738,1001,556.065078
9426.361232,1001,558.519477
10321.04122,1001,560.961444
8192.412825,1001,563.415169
10280.033385,1001,565.879193
6578.276459,658,567.479192
3191.316479,343,568.308376
7379.41432,575,569.679483
508.722263,190,570.128603
2227.583648,236,570.699347
1066.059774,123,570.987844
7329.158876,878,573.12447
5513.1219,561,574.478174
1007.760102,114,574.752901
3048.696858,326,575.541621
8539.176287,1001,577.978119
7923.62541,1001,580.439763
7540.52913,578,581.827814
3379.870237,423,582.844518
10383.418109,921,585.031194
713.407079,80,585.221858
256.616346,41,585.319406
595.658139,77,585.502064
-858.150562,43,585.606624
1604.097912,200,586.079914
1587.304838,176,586.498079
674.383957,92,586.719848
1645.31146,321,587.484544
267.243864,51,587.60456
771.799624,111,587.865676
274.105869,184,588.303172
820.377531,116,588.579623
2930.346446,372,589.462796
1502.389457,190,589.917357
227.496084,28,589.982086
4360.16633,560,591.339891
1093.723243,286,592.033556
-535.890425,97,592.270699
464.767986,58,592.407119
376.659845,201,592.896624
3684.641462,467,594.018929
2486.705393,333,594.824692
470.135062,219,595.346865
554.118871,239,595.924467
3229.303079,441,596.985761
957.913681,102,597.234795
127.694364,160,597.620077
3202.847212,495,598.815315
-467.693742,107,599.070747
1401.456459,239,599.654462
-745.030306,48,599.773842
-553.109088,78,599.95938
-732.507303,58,600.101808
-812.064212,51,600.225997
5457.21665,766,602.081409
8587.396276,1001,604.4912
1594.525947,328,605.279233
5599.986389,673,606.901811
8364.521789,1001,609.315254
7462.067409,629,610.828263
2854.603387,372,611.727235
6417.052044,491,612.904365
4256.578346,510,614.135474
4121.513383,512,615.3655
-725.603181,47,615.478361
934.779399,102,615.721238
187.89063,17,615.766081
2735.441921,323,616.541966
607.723546,104,616.791616
-487.365384,100,617.031539
160.94075,40,617.127915
33.323151,167,617.532372
2055.296862,270,618.178835
1501.530561,200,618.66734
-834.293781,40,618.764541
-761.024714,66,618.922384
81.878578,14,618.958093
779.645812,133,619.275996
32.725868,7,619.296969
763.4333,111,619.566212
-836.202893,55,619.699783
-953.08364,34,619.784003
6456.080906,542,621.101874
-924.608688,45,621.212606
514.477994,74,621.392999
123.956529,12,621.420776
126.649753,173,621.846551
452.049539,230,622.400553
201.831132,60,622.548811
-697.347728,73,622.722007
245.112936,30,622.79582
202.268215,175,623.220752
-838.373633,41,623.329157
58.523678,8,623.346101
1227.180766,186,623.799495
66.941475,13,623.83352
-784.759038,61,623.981066
121.921222,17,624.025917
-740.414073,51,624.148255
1635.736672,359,625.018958
347.963209,46,625.129743
3631.826666,467,626.259278
22.786457,8,626.282142
470.028823,102,626.526948
-576.535409,73,626.705939
-694.327187,75,626.886589
-683.031288,58,627.023927
-679.106853,75,627.205989
4423.02998,578,628.61104
215.903398,32,628.687218
137.165795,181,629.126817
2687.090551,337,629.939683
-31.831495,155,630.313899
2871.952047,328,631.11314
-678.517003,64,631.266127
7603.114805,937,633.540314
8467.779187,1001,635.968737
9019.67057,1001,638.402481
8846.556262,1001,640.842141
9252.398654,1001,643.271631
9188.351191,1001,645.711886
8899.969618,1001,648.179492
8343.036356,1001,650.963453
-36.735988,144,651.348838
-644.436666,75,651.559421
6695.434374,782,653.643766
6875.214238,836,655.801199
1194.791996,165,656.215587
5.670418,134,656.550256
-85.831211,132,656.885355
872.869567,248,657.500297
433.110079,86,657.715022
-632.929896,71,657.888975
2615.289245,330,658.722561
8167.799153,1001,661.207536
-165.172673,145,661.558099
7065.067409,856,663.6099
4241.615198,538,664.917259
1922.335218,213,665.421656
327.450097,182,665.864872
559.322227,68,666.02505
673.354648,103,666.272556
5690.146439,708,667.975648
-737.061425,62,668.123296
-720.290279,68,668.287861
492.425745,60,668.433257
143.410184,24,668.493431
-775.696414,47,668.60932
-514.11061,81,668.80163
6702.465982,849,670.84262
4260.225964,696,672.511423
529.021073,245,673.099787
391.989923,60,673.244143
7707.408998,1001,675.648116
-641.030485,77,675.83651
448.346343,65,675.992809
-444.709925,102,676.234488
4748.455881,616,677.721603
-785.48429,56,677.855471
856.132721,85,678.060343
-890.454213,52,678.188503
4169.569128,245,678.776268
-963.511036,37,678.863721
1160.934998,150,679.224005
4158.889614,517,680.477582
-668.656224,70,680.645426
629.527043,252,681.24519
5700.06458,679,682.882635
8815.952914,1001,685.302403
2469.04163,405,686.286892
2646.052997,418,687.298349
1468.499311,178,687.727457
172.890171,160,688.113639
-87.791456,130,688.427785
116.857665,143,688.774702
560.941059,201,689.254962
-131.192935,105,689.512576
2306.729172,262,690.146578
403.820323,210,690.654291
7089.202354,791,692.57906
9044.17215,1001,695.00716
9179.386976,1001,697.433388
7447.501653,943,699.725061
568.529354,58,699.863361
1104.6241,254,700.482136
6521.615138,747,702.27241
8411.358616,1001,704.679833
7834.428513,1001,707.081373
7497.801148,1001,709.502366
4406.070981,1001,711.927198
7910.286746,1001,714.336799
7997.524993,1001,716.750332
7200.747155,1001,719.140441
7494.16184,1001,721.530228
6850.101942,1001,723.933583
3270.991935,514,725.169675
3973.211991,487,726.333831
9243.836824,822,728.310275
1480.995881,179,728.74369
-264.712554,117,729.020535
315.99515,201,729.501322
5471.540459,683,731.139752
924.934517,277,731.800648
5958.701735,456,732.895996
2264.924184,268,733.540833
6014.264916,1001,735.963476
8554.550208,1001,738.368921
631.162406,214,738.889837
1027.168253,270,739.540568
4509.314122,517,740.819354
2848.476817,370,741.711109
5258.792797,631,743.239289
8077.205225,680,744.884458
2650.741964,321,745.663609
4271.904649,499,746.866158
901.404685,268,747.51607
1227.07817,173,747.936644
423.183136,61,748.083783
1389.113593,180,748.520746
3520.722027,403,749.496026
3317.856715,418,750.505112
9563.497647,858,752.587641
1232.256971,143,752.936889
8287.78718,1001,755.362383
7870.649544,655,756.946324
2475.613446,346,757.786876
8285.772277,1001,760.269469
6430.606946,468,761.407067
4334.640509,222,761.944545
2543.681325,311,762.696466
5006.771103,313,763.453232
5688.58635,688,765.10866
5673.002434,697,766.776087
517.777194,81,766.974572
1763.535112,223,767.515935
-609.448664,94,767.743414
2270.533363,324,768.52434
215.185781,28,768.594607
678.656927,78,768.78444
5812.622806,435,769.834347
243.448816,42,769.934116
2967.54667,394,770.879523
651.289248,67,771.038057
39.094117,8,771.060217
3366.621163,132,771.373997
104.954146,177,771.809096
1699.430115,223,772.339184
442.9713,79,772.538283
706.62387,266,773.181284
3208.149552,109,773.446136
269.257115,28,773.518128
883.484682,107,773.774757
35.881827,8,773.797199
-750.867354,72,773.9694
181.776884,27,774.033568
-292.04754,128,774.349322
803.230326,140,774.688194
127.90117,15,774.725388
96.278778,22,774.777718
629.669259,115,775.061763
352.071909,52,775.191471
-480.072141,126,775.497906
-778.659603,73,775.676831
-912.731385,51,775.800777
3996.197152,584,777.205748
159.405217,13,777.234441
12.975323,7,777.255258
7963.326039,981,779.639144
942.354792,134,779.963177
-675.168209,93,780.182689
24.158508,16,780.220714
142.570287,17,780.26609
73.202561,15,780.302972
13.52407,17,780.342672
40.656029,13,780.376479
10.909463,17,780.41644
123.00142,20,780.46707
90.199603,15,780.504939
153.972878,26,780.567136
83.170565,21,780.623398
485.491078,73,780.797473
66.572245,15,780.835356
48.451652,17,780.880433
137.547069,35,780.965745
152.277852,31,781.039426
782.521589,93,781.260461
54.513817,16,781.303904
54.236885,15,781.34076
356.425569,54,781.474802
-957.620084,25,781.536029
244.427372,46,781.651257
471.249274,76,781.834452
589.590923,101,782.07566
42.160518,7,782.091213
3170.992839,390,783.029922
996.646894,182,783.468725
595.196012,86,783.674094
10.00853,7,783.6896
541.927366,64,783.848726
-575.097087,100,784.088252
117.986114,17,784.132962
129.068177,32,784.208275
72.516965,17,784.247603
218.097639,29,784.319392
295.918798,70,784.491603
20.170998,14,784.527277
117.582676,15,784.564105
1233.822413,135,784.888302
97.641505,30,784.961042
11.474394,14,784.996849
203.35716,36,785.082922
22.591586,14,785.118349
527.850862,70,785.287042
12.75733,6,785.301301
33.373558,7,785.316473
175.511048,48,785.43671
221.369149,59,785.579964
28.925457,7,785.595271
500.223196,71,785.764914
121.649527,16,785.808569
145.247343,29,785.874277
334.92331,48,785.991834
182.230708,31,786.065884
436.302065,91,786.288038
112.731325,42,786.392818
132.97686,46,786.505432
1144.897661,172,786.918684
-927.738702,53,787.049144
140.032377,32,787.124327
102.422401,20,787.172635
81.878565,15,787.209965
220.194621,80,787.402457
55.98648,17,787.450433
-1006.616754,42,787.550075
158.248104,51,787.673102
-947.136256,49,787.79378
55.237695,16,787.832034
537.142147,97,788.070194
161.147216,33,788.147501
2800.824817,357,789.02436
-915.955838,35,789.109098
53.156855,8,789.125658
340.450967,47,789.242139
133.812087,49,789.366455
557.233657,89,789.584443
80.8623,34,789.668313
126.887196,17,789.713291
562.713295,88,789.921737
37.136329,7,789.942308
31.766793,8,789.959152
136.024553,53,790.088923
12.152722,16,790.127146
233.303153,58,790.268657
-994.854798,46,790.378313
405.28542,86,790.586594
141.742981,41,790.684575
51.550447,18,790.730333
33.090015,14,790.765852
25.856477,7,790.781282
21.582038,16,790.820302
2456.184127,285,791.517017
90.64161,19,791.566238
222.79347,41,791.66452
306.347475,58,791.807559
112.864387,40,791.903786
66.154259,16,791.941509
412.00158,68,792.108265
60.780731,8,792.124786
56.070361,15,792.161674
132.079807,42,792.26659
28.518774,15,792.303544
403.752624,64,792.456357
87.016646,28,792.526746
327.373753,64,792.682302
39.202123,7,792.697903
796.599589,118,792.983698
-607.761171,92,793.201168
93.889911,16,793.239132
752.068178,153,793.613169
181.9069,35,793.697821
481.485118,77,793.880545
298.530924,77,794.069964
117.766435,16,794.108078
242.268824,50,794.228876
326.615097,65,794.385485
-935.264694,43,794.494204
48.099951,15,794.530908
222.072723,53,794.655856
54.708351,28,794.726548
-816.659719,61,794.872823
333.275567,73,795.05078
190.797281,40,795.147453
38.927121,7,795.162809
-678.29514,70,795.332103
93.939548,36,795.418878
99.412535,15,795.456667
104.919219,15,795.494175
59.652595,15,795.530867
151.690197,42,795.636159
226.690671,47,795.747886
95.804704,16,795.785723
204.970859,48,795.903598
84.947998,17,795.946878
113.275317,15,795.984168
-995.835468,42,796.089117
24.700787,17,796.128608
173.110316,42,796.227806
144.224696,16,796.27111
62.645442,15,796.308962
133.372798,26,796.370591
480.05824,55,796.506247
491.804092,67,796.664781
-728.86112,72,796.840837
556.919746,92,797.059173
333.695974,63,797.213305
29.268749,7,797.22853
2444.607785,401,798.196508
-864.139819,41,798.296166
1793.978666,325,799.08388
393.748158,65,799.240671
-8.266127,17,799.285183
156.075558,55,799.417583
463.319709,71,799.590943
59.251363,16,799.628947
557.443897,102,799.876684
185.952203,60,800.021872
350.029013,91,800.238693
544.919584,93,800.461831
73.542314,17,800.506675
204.297782,47,800.617627
-717.442198,89,800.838159
729.602624,88,801.051586
99.945962,16,801.089527
371.752026,72,801.260828
442.339629,70,801.43144
160.214287,32,801.51272
401.582543,85,801.716835
470.033925,87,801.924037
-812.703912,61,802.069754
564.471562,87,802.281601
892.205531,106,802.537009
111.480312,46,802.647713
97.31138,16,802.68548
482.939891,91,802.904132
-742.595538,67,803.068683
383.536348,66,803.230817
60.968232,18,803.276953
550.37706,70,803.447277
0.461576,18,803.487952
182.164945,54,803.620132
277.633551,64,803.775612
53.145148,15,803.812328
38.791375,15,803.849496
98.822029,35,803.934391
142.902169,47,804.046045
-766.547825,67,804.211373
125.472419,32,804.287012
77.702784,16,804.325547
66.454247,17,804.370222
748.36291,118,804.654363
280.703927,70,804.823414
128.956363,24,804.883054
278.299748,42,804.981935
334.14513,65,805.138832
35.917397,8,805.16073
96.906248,51,805.282312
14.474753,7,805.303078
453.153549,45,805.411377
37.967092,42,805.512704
52.030741,15,805.549606
62.140495,38,805.649234
69.88621,38,805.738565
133.899089,18,805.784284
443.70975,61,805.929794
60.539721,15,805.966318
211.327505,35,806.050824
149.92128,30,806.123585
51.729078,15,806.15967
126.09676,43,806.266344
131.341186,42,806.365793
673.0318,106,806.62136
-1059.673325,27,806.689639
18.222802,16,806.727602
42.838736,15,806.7653
48.400122,15,806.801997
-6.182926,14,806.837931
43.685205,15,806.874509
1.875979,38,806.9632
-15.846718,16,807.001277
173.199081,28,807.071548
88.337184,16,807.10966
135.629394,18,807.156171
191.649921,48,807.269974
90.570654,16,807.313919
63.17261,41,807.411076
-856.477882,66,807.571092
96.489446,16,807.609021
88.673768,17,807.653877
20.7942,9,807.672358
152.820134,39,807.767958
24.344627,17,807.812788
42.979039,21,807.863512
-3.416543,16,807.90143
198.259269,32,807.977321
128.891997,16,808.020604
-27.45523,15,808.057813
46.340664,15,808.098659
352.886128,61,808.244367
73.775798,15,808.28101
-1.076621,16,808.31977
22.850518,16,808.357616
86.804835,40,808.457882
156.768319,27,808.527391
-28.606119,9,808.545607
43.920864,17,808.590132
368.14749,66,808.747875
70.369069,16,808.785796
41.665798,10,808.810584
5609.129999,768,810.667967
384.224143,69,810.83578
123.847116,17,810.875295
72.784075,18,810.921867
419.719322,86,811.128405
145.154348,43,811.229823
46.986327,16,811.273277
359.261538,67,811.432962
114.861463,40,811.529251
203.195949,32,811.604458
32.598698,9,811.627642
459.784516,78,811.817733
35.17334,15,811.854226
299.349432,69,812.020343
248.864701,46,812.130845
-993.654753,27,812.193982
63.199852,19,812.240999
38.004471,15,812.27785
240.256868,35,812.362703
0.217682,9,812.386072
332.301125,62,812.534451
247.696875,34,812.617871
31.659376,15,812.654347
-1007.704238,29,812.726284
61.904064,15,812.762625
48.856247,15,812.799967
95.46136,17,812.839572
62.432313,17,812.884681
14.138493,7,812.900224
448.293451,78,813.09499
0.791412,10,813.119822
83.640707,21,813.170232
267.633045,67,813.329873
56.975845,15,813.366428
50.664828,8,813.389357
541.005255,87,813.598063
122.1179,27,813.666998
48.746606,16,813.705187
480.097198,83,813.902329
57.923935,18,813.948593
19.282771,16,813.986798
-1077.574328,29,814.058092
308.811637,62,814.206144
-15.130973,9,814.229734
-0.853416,37,814.322449
73.247733,15,814.358951
595.138187,92,814.58185
71.312638,16,814.619755
211.924179,42,814.72443
21.854429,15,814.760911
-21.338765,8,814.778366
40.685122,9,814.802209
139.303655,19,814.85011
83.440243,17,814.889335
67.324867,18,814.9357
-5.81844,9,814.959214
-17.755611,8,814.97595
105.748694,16,815.014573
94.496888,17,815.059069
51.72743,15,815.096215
852.669158,136,815.42933
124.710419,17,815.469289
91.78516,45,815.578288
12.391248,9,815.601534
-1.877567,15,815.638844
224.073718,46,815.748865
58.926308,16,815.791776
-21.94975,9,815.811244
49.447999,16,815.854554
6.503011,9,815.873379
176.393828,43,815.979195
60.940102,17,816.018465
45.684871,15,816.05583
40.071558,16,816.099059
41.52801,6,816.113749
75.588264,17,816.153152
-4.763588,16,816.191502
26.890868,7,816.212265
100.444132,15,816.249376
156.378225,41,816.347436
174.307374,35,816.433532
91.511039,20,816.482522
343.608695,75,816.662075
43.445803,16,816.700209
604.352947,104,816.95273
126.788166,50,817.073074
19.987928,17,817.11219
-919.302309,41,817.215097
52.254442,35,817.300677
190.175767,43,817.401007
-927.608702,34,817.485511
-2.60854,16,817.523417
-881.436747,53,817.653329
47.92892,26,817.715639
76.506405,15,817.752322
269.94651,36,817.843031
240.797769,43,817.948684
-10.396387,18,817.989578
82.480054,16,818.033355
52.71037,16,818.07148
15.133554,15,818.108791
22.958079,8,818.125594
166.735999,28,818.195678
-3.482891,15,818.232375
9.209142,17,818.272058
268.494178,39,818.367408
247.429927,54,818.500852
93.285237,20,818.549643
19.216484,15,818.587053
0.245366,16,818.624851
136.063873,39,818.720109
-23.825649,17,818.759202
0.856686,9,818.783063
49.207163,17,818.828105
-1025.869688,32,818.904013
118.49333,39,818.99897
-30.612472,16,819.037182
22.181811,15,819.074582
35.80068,15,819.111294
-965.36348,27,819.174435
241.618069,60,819.318752
129.022645,18,819.365259
58.910417,18,819.411411
-5.816778,16,819.453029
331.606158,56,819.587666
101.368619,17,819.626903
184.327343,35,819.711932
317.577996,54,819.843086
-15.390271,9,819.866353
67.486645,17,819.906214
69.547338,46,820.021274
77.55404,39,820.111737
68.958804,18,820.157661
7.196586,15,820.194612
9.424254,7,820.210057
176.470898,63,820.368514
16.539876,16,820.406196
81.933767,17,820.453564
62.57763,17,820.493093
-893.35768,67,820.651673
83.440266,60,820.794952
228.961342,56,820.935381
106.77642,23,820.988281
-936.011153,50,821.10923
-37.07568,39,821.204175
61.905563,15,821.24121
135.240391,16,821.279597
18.015375,9,821.302882
64.373478,17,821.342915
245.686187,34,821.42686
144.43577,39,821.525925
137.447677,29,821.597775
75.771902,16,821.636041
66.963043,18,821.682602
-996.041975,42,821.782357
260.41369,48,821.900653
215.147094,41,821.999238
538.649557,100,822.239347
231.740413,36,822.328306
35.94765,17,822.367792
26.414316,17,822.41378
-1016.321342,32,822.493118
5.174827,30,822.566415
-961.776875,49,822.691421
104.079235,32,822.76705
533.73049,68,822.932617
71.341323,17,822.97235
449.803381,51,823.100419
493.681593,81,823.295095
161.672391,42,823.395802
159.252402,16,823.435745
61.277714,20,823.486473
246.621346,32,823.568238
208.160751,32,823.644606
73.849447,44,823.752753
45.145862,13,823.786836
111.890971,21,823.837981
717.109886,104,824.093006
67.390831,16,824.131396
508.519467,68,824.293434
302.890323,47,824.411798
921.116422,106,824.670415
-6.845158,15,824.707519
638.158536,81,824.903102
107.95844,19,824.950928
191.80824,46,825.061558
53.517688,15,825.098777
79.817219,16,825.141822
298.272034,52,825.271394
-1021.226802,33,825.349714
24.803977,11,825.380991
75.049755,15,825.418454
148.670912,17,825.45968
60.134104,18,825.50648
101.114294,18,825.547565
37.160309,17,825.593137
99.57243,17,825.632772
39.904668,33,825.715458
39.221005,15,825.752613
24.474771,10,825.777925
236.464696,48,825.891424
11.388846,2,825.900113
134.919917,54,826.027333
-19.669298,15,826.064036
183.450753,29,826.136244
-14.580158,18,826.182275
43.464937,16,826.220705
-9.102388,10,826.245864
-5.846956,10,826.270487
-10.857036,16,826.309048
41.908053,17,826.355198
2.159563,9,826.373432
-10.021401,9,826.39699
391.283383,69,826.567385
84.158604,15,826.604601
-14.09357,10,826.630112
85.481906,18,826.676169
-7.243213,10,826.701401
-23.372386,9,826.719606
27.6797,9,826.743589
146.859441,35,826.828998
4727.236277,623,828.358597
44.068524,17,828.397723
-10.320086,10,828.423452
7024.066364,974,830.831866
-17.482577,9,830.856233
-0.148403,9,830.8797
-36.604378,11,830.906223
-996.740823,35,830.991613
-34.741904,11,831.017665
-6.061452,15,831.05505
-13.596105,10,831.079885
-18.453377,11,831.106379
6562.63066,890,833.294409
22.820138,9,833.317907
8.495619,10,833.343191
4.971692,9,833.366839
-9.782172,11,833.392808
6999.689264,962,835.772167
11.605725,15,835.809801
-880.289022,42,835.917037
63.560025,16,835.955937
5453.629012,752,837.798823
72.914872,19,837.847256
83.232529,16,837.885623
51.572193,17,837.930346
-13.725446,16,837.968762
639.965738,108,838.233361
2272.865505,317,839.002394
106.897077,32,839.078094
43.327058,16,839.121293
-1030.12687,23,839.174066
-864.328071,54,839.306252
9.673739,43,839.412509
2.212751,18,839.455157
-5.447522,10,839.481031
779.194648,96,839.711022
52.81573,15,839.748042
879.046202,140,840.089614
19.492756,47,840.206358
122.044288,19,840.253623
75.275312,17,840.293206
-990.348619,32,840.369049
-26.401042,15,840.405289
206.002952,65,840.564066
55.479627,10,840.588616
9.681767,17,840.634151
13.792537,15,840.670748
118.753501,17,840.711044
86.984856,16,840.749949
0.408272,9,840.776564
38.192373,17,840.821347
35.849477,16,840.860689
59.969262,17,840.900774
68.682228,15,840.938277
85.014331,17,840.982718
22.977257,16,841.020857
92.875215,17,841.060376
59.828485,17,841.10555
26.76355,17,841.145005
102.152327,20,841.193825
104.540324,17,841.232967
-694.229675,70,841.401644
59.381292,16,841.44662
