#{"t_start": 1607624430.4891129, "env_id": "Block-v1"}
r,l,t
2224.034735,139,335.35415
2223.850611,133,335.616029
2275.536249,96,335.804548
6.961262,8,335.818938
-1636.040392,215,336.214351
-354.389618,211,336.614605
2285.241536,83,336.769034
-1671.162786,220,337.1991
2092.249792,188,337.53141
2167.002496,141,337.802718
2133.874735,160,338.098734
2099.808514,204,338.455976
-50.351826,5,338.464177
2242.130393,106,338.65223
2206.075439,137,338.896831
2279.894709,90,339.055513
2166.184262,162,339.346771
2218.302848,105,339.543769
2279.065091,88,339.704614
2219.431648,126,339.945509
-395.720714,187,340.301364
-1754.244336,304,340.881545
2290.127325,87,341.051654
2126.645535,174,341.370487
2058.536295,213,341.774595
-84.623854,22,341.817536
-101.71189,201,342.173912
2276.419908,91,342.339472
2295.073329,73,342.480345
2175.527519,129,342.710845
2216.868604,144,342.988418
-115.760301,9,343.003374
2246.755608,100,343.193709
2232.049419,124,343.429654
-1774.00791,295,343.964952
64.532979,36,344.028574
2239.184082,110,344.227496
2254.886535,94,344.392539
2131.604237,176,344.695092
2256.32617,100,344.881062
-1288.251151,41,344.95585
2249.896668,88,345.109397
2212.864284,104,345.28652
2217.382588,132,345.529532
2217.970635,114,345.732665
10.937316,42,345.82942
2244.490733,106,346.039119
-2043.52905,591,347.226357
2303.129703,64,347.346128
-1536.210514,161,347.670246
45.054072,79,347.811514
2293.980546,80,347.956176
2287.821907,79,348.098406
2279.519977,88,348.246737
2116.64819,168,348.548939
235.124629,88,348.699866
2041.699468,207,349.063102
2132.759456,161,349.347331
-1293.590673,39,349.437037
79.31144,91,349.641533
2236.492914,123,349.860656
2237.322018,107,350.055365
2246.798357,100,350.231201
1442.791981,600,351.407349
234.003033,71,351.58218
2195.077317,129,351.901114
2278.643233,77,352.098283
-1990.409099,522,353.162519
2242.881699,112,353.370363
2164.496852,142,353.616431
59.570086,19,353.652575
2255.796336,98,353.819366
2088.189189,189,354.168718
-1752.444867,273,354.641149
-618.393082,441,355.57231
2102.874675,174,355.965536
2252.983228,105,356.226379
1871.680346,357,356.924241
2244.007782,105,357.157053
2203.972081,153,357.48064
157.370181,107,357.677947
2129.271342,167,358.01461
-1789.971903,274,358.532578
2085.880792,215,358.912153
-74.216148,8,358.92417
2282.068985,67,359.047302
2276.992538,90,359.269929
2274.13706,72,359.441422
-1187.440376,26,359.511654
191.688292,82,359.709561
2279.863957,87,359.923364
2099.64664,195,360.260725
2083.544984,192,360.608231
2183.407644,135,360.839358
2241.956681,111,361.040367
2272.390929,91,361.229266
2257.911589,84,361.387158
-316.101879,106,361.616991
2301.498308,71,361.748352
-2248.466348,582,362.760436
2287.594366,80,362.92746
2272.778661,84,363.084737
2297.807829,74,363.225636
144.506845,110,363.432624
-1645.540148,246,363.940134
2194.343586,119,364.168124
-1747.261217,307,364.731925
-3.628686,7,364.747794
-498.318994,322,365.364513
149.171225,67,365.477844
2167.468162,172,365.776248
2238.605687,109,365.967312
1881.678576,327,366.540193
2118.574538,177,366.851743
-20.020581,149,367.133919
-1744.571858,260,367.578378
-206.0208,15,367.602187
-1467.540494,112,367.799227
2227.285635,125,368.033466
2135.469799,155,368.299079
2284.520778,77,368.452674
-3.379993,7,368.465039
2230.800859,102,368.652966
2235.954294,116,368.858482
-19.192166,32,368.919145
2074.976265,220,369.314303
-1271.278249,45,369.390033
2176.31282,161,369.667171
-1765.544977,294,370.172578
2132.599374,162,370.467465
2260.164142,98,370.652257
-105.73902,9,370.672569
-115.536291,12,370.690729
-1894.64069,405,371.395899
-68.939058,7,371.407226
-1635.006004,263,371.884521
2273.604993,95,372.050059
-280.513278,231,372.464323
2242.352047,91,372.623106
-1884.032383,379,373.271963
1956.128344,281,373.760087
2265.93405,93,373.933031
2221.397861,133,374.158186
-75.957761,24,374.200594
2191.045307,150,374.464062
2153.643031,190,374.796201
-1427.547712,148,375.062147
2184.497979,150,375.324606
2282.232163,75,375.454159
-290.307085,288,375.970758
2111.653162,189,376.295529
2122.128459,176,376.594744
-1843.863987,364,377.228986
-601.330641,272,377.709377
-164.226789,14,377.737208
2264.842969,92,377.89795
-1040.182701,895,379.446717
-99.898471,7,379.457884
2051.983254,248,379.902593
2273.68025,107,380.07904
-1878.928867,453,380.857611
-344.682399,186,381.192584
-1503.53142,156,381.457762
-1219.393959,38,381.522035
2291.604071,75,381.647487
1989.990387,266,382.119874
2173.429737,162,382.394687
2243.565015,112,382.592534
2222.81121,111,382.788981
234.420786,81,382.92751
2184.759919,154,383.204404
2291.406235,92,383.359509
2235.669346,119,383.559876
2039.591611,213,383.91932
2254.693843,109,384.111706
