#{"t_start": 1607933394.403129, "env_id": "Block-v5"}
r,l,t
-1340.463474,144,42.649994
-1110.0895,41,42.71731
-103.599954,229,43.083737
-904.034294,539,43.94224
-5.044667,42,44.012847
-1095.801358,251,44.415383
-1103.845396,123,44.609643
-105.210203,47,44.680783
-1.62449,247,45.079242
-1275.749771,170,45.35584
2519.499389,263,45.773398
-35.382413,144,45.998637
-1202.731233,535,46.851673
-1234.539652,172,47.120008
1925.934907,194,47.425146
-1208.856678,182,47.714108
-138.515143,69,47.823776
304.895105,932,49.319548
-54.16939,57,49.411114
-1147.348875,120,49.60094
-1179.660308,257,50.010044
-1224.887561,70,50.120846
-1283.459919,138,50.338329
-52.654651,163,50.594756
-1335.19172,147,50.83249
-123.838885,125,51.031051
-154.669784,199,51.350836
19.543182,50,51.424731
28.111508,100,51.584268
-1301.075621,102,51.749178
-1267.839501,151,51.986961
-5.034957,23,52.021984
2368.974314,183,52.313742
268.944048,657,53.359433
-110.582307,84,53.496075
-1117.421482,111,53.671777
-310.566006,199,53.986336
-22.066218,20,54.016175
9.135897,196,54.326158
275.403839,586,55.263392
299.28777,977,56.822001
-30.112918,24,56.864268
-19.061287,73,56.979291
-40.607968,45,57.054163
-57.179845,604,58.01251
80.726849,279,58.455214
-1271.656105,70,58.571873
351.616409,882,59.972413
-88.765657,119,60.162374
-1232.539079,152,60.415492
-193.096017,71,60.529454
2397.01188,499,61.330949
-1099.339232,279,61.779744
-852.10951,608,62.777567
-1200.997955,137,62.997056
227.473656,380,63.604698
-1064.678292,262,64.018273
53.885193,395,64.676771
-90.801846,67,64.782452
-1369.601434,234,65.150189
-1179.328985,410,65.808472
-136.931345,132,66.016823
-107.463632,175,66.297731
-72.986224,46,66.367662
143.742388,155,66.618358
-1239.147917,75,66.737551
41.711728,39,66.796854
-193.022764,72,66.91703
-1120.871226,68,67.024876
129.541429,70,67.13541
134.429608,289,67.597436
397.445501,330,68.123901
-190.17626,71,68.243381
74.965137,137,68.46053
-1301.68947,97,68.612967
-1221.654036,48,68.690021
2645.031883,798,69.95881
-127.996989,220,70.315287
-1254.466844,104,70.47825
2627.442283,403,71.130652
318.138686,307,71.617498
-1082.240291,393,72.240406
-54.026072,444,72.95002
194.934652,366,73.542135
-93.660201,73,73.670835
187.096096,118,73.886623
-1083.495069,73,74.004297
-1325.502052,127,74.222754
-192.69044,163,74.559106
-27.168589,59,74.656491
-986.160421,531,75.6328
-1159.159394,300,76.232695
2593.025401,538,77.253746
227.905597,122,77.451586
71.587735,128,77.666964
-1145.438208,485,78.450244
-14.887251,79,78.57565
-1203.547771,355,79.160224
103.857915,496,79.950298
-1248.532238,103,80.115926
22.524313,171,80.391022
-8.368216,12,80.409233
208.369808,220,80.767323
-151.975395,339,81.313122
-165.230268,186,81.6027
27.389182,73,81.722232
2554.347479,628,82.715771
-23.098753,36,82.775792
-1164.6299,99,82.935984
-63.049808,68,83.044242
18.615742,22,83.077598
-1223.264054,58,83.16984
23.291604,15,83.192302
-212.778369,61,83.289882
19.948547,9,83.303788
11.491431,117,83.49565
-1244.189324,141,83.718326
2462.122338,198,84.039042
-32.689494,34,84.096519
562.498625,707,85.21812
-13.28114,29,85.261487
13.024028,231,85.637166
2287.767204,227,85.993475
-37.266785,377,86.588941
-1019.471859,394,87.230393
-139.432463,79,87.355269
10.48802,50,87.435399
-41.556312,65,87.538252
146.936527,488,88.304891
-119.468864,319,88.821227
344.545516,763,90.031367
-1381.557468,161,90.294809
-1141.034375,140,90.517053
132.03716,266,90.939898
163.664648,253,91.339682
51.205583,143,91.563964
-1273.296501,166,91.830005
-1040.597432,93,91.9804
177.695706,97,92.137942
-945.283386,355,92.709905
-202.408611,403,93.348738
-1080.689112,82,93.483423
-69.156733,423,94.151298
299.535156,578,95.207766
316.310103,837,96.590857
-23.901673,164,96.86103
-107.314846,273,97.305024
175.599891,728,98.496006
2293.281687,277,98.9431
-1074.519946,21,98.975257
-1317.568875,130,99.182443
-166.6979,70,99.29836
-300.121867,133,99.509997
-47.813398,37,99.565781
2534.468359,664,100.640494
-1256.202323,143,100.877071
389.79654,457,101.612967
17.789281,40,101.679029
-83.958042,115,101.865913
-12.95018,30,101.917538
558.384674,359,102.487201
560.906946,1001,104.092389
-57.139158,75,104.210608
570.045454,488,104.997997
-73.857557,90,105.15005
-53.858197,48,105.234329
2.316625,78,105.359087
-177.861126,46,105.436126
-1186.271259,173,105.720716
-1260.24296,103,105.881825
-68.650185,593,106.849494
-1065.129415,79,106.973417
-1228.355478,80,107.09893
19.412309,35,107.157528
330.352005,310,107.653858
417.129061,656,108.708344
-1228.386287,88,108.844679
-1055.186223,301,109.327193
-1273.373776,243,109.717139
-1031.812559,381,110.317598
244.296062,185,110.612866
-1165.204815,225,110.972119
26.534466,154,111.215052
-97.321991,99,111.38023
-173.793974,250,111.778309
369.10697,498,112.574855
2441.044621,573,113.481796
-1214.660192,168,113.754484
-75.622065,287,114.215237
-1148.190261,101,114.371507
-1060.212752,196,114.689604
-1288.482452,129,114.892064
-1068.742165,80,115.021663
-1293.807496,79,115.14496
-1231.53501,157,115.390263
-312.484343,157,115.643347
-1099.043117,418,116.313239
401.938212,1001,117.918193
-1116.291178,51,118.000108
2584.324105,379,118.605205
-1092.516773,125,118.799393
-21.460721,61,118.895628
-1073.186408,161,119.158356
-1259.496686,141,119.391916
-11.750426,148,119.631771
-1209.534596,133,119.859958
514.776662,974,121.434103
31.676732,27,121.4752
-1080.280307,68,121.583568
-119.547271,53,121.67012
-1277.802668,232,122.042786
-1198.924717,165,122.301037
-1186.512906,87,122.444849
-69.109801,278,122.94213
125.656571,662,124.00135
82.594999,61,124.098746
-257.088441,149,124.35068
2559.624275,418,125.010973
260.756313,713,126.160728
-1134.72155,64,126.263501
-1290.480911,68,126.372172
-1254.965662,255,126.776655
-1276.606878,68,126.884325
-14.483784,24,126.926021
-1084.901278,316,127.429574
48.860772,159,127.681019
109.568456,376,128.276187
-53.294096,466,129.013406
-1182.341332,324,129.538781
148.349919,347,130.092213
61.453488,59,130.186171
16.497274,29,130.230063
-1135.613219,310,130.80481
-150.818091,113,131.00027
-1115.121745,82,131.131336
-1280.606759,138,131.349979
-851.244498,646,132.382453
-37.725606,55,132.470168
195.873637,576,133.388983
-1182.184484,170,133.661747
89.376018,281,134.108533
-1126.309936,78,134.231882
-1332.438004,246,134.624338
30.254909,65,134.727948
-1444.280899,343,135.27563
236.889124,517,136.102311
107.69817,484,136.871128
173.614641,524,137.848958
-997.600578,424,138.631303
-1162.240814,211,139.006668
-1230.298851,82,139.151257
2543.494256,342,139.707089
-55.110378,133,139.921358
55.061735,285,140.396859
-1145.396569,186,140.711106
-848.923675,391,141.347275
-1152.718235,417,142.011806
-1248.268618,86,142.147597
281.099254,559,143.053775
-1056.117824,352,143.627192
2623.686702,448,144.349254
-1298.810335,118,144.541093
285.679994,171,144.816765
-93.462539,63,144.921422
164.933789,164,145.193606
-1214.723365,36,145.250018
-1159.181427,253,145.665753
-90.574914,46,145.741904
565.585006,955,147.274934
-313.071713,248,147.666901
-1149.780251,132,147.875417
-53.035949,51,147.957717
-1276.422964,68,148.064107
-1324.692775,118,148.252968
-1179.83636,212,148.588419
-53.783926,45,148.658974
23.55464,25,148.695373
-182.727805,32,148.748953
-1061.371077,414,149.445518
33.803246,252,149.85344
-1244.567151,51,149.937158
7.538044,188,150.239074
2320.201464,406,150.894849
461.888155,520,151.731585
-1199.594878,383,152.354502
-1252.20024,337,152.892749
-1241.585351,142,153.124159
-1164.31083,194,153.435331
-1170.033024,824,154.757382
2680.316561,474,155.742589
-112.334974,268,156.175433
-1260.107586,275,156.610616
-1229.268446,153,156.85781
-1224.754306,60,156.953933
-84.780923,112,157.13297
-1124.439063,249,157.531258
-1252.356894,50,157.611964
2662.057408,650,158.653012
-114.057279,216,158.999682
2327.38253,373,159.586922
49.966877,337,160.122209
-54.649491,23,160.156186
-41.767884,116,160.346022
-97.845062,320,160.854417
-40.895048,38,160.911247
94.9617,167,161.179154
-18.637636,9,161.196963
0.512949,161,161.483568
4.380104,259,161.905865
31.191189,486,162.686907
-118.074997,86,162.83007
67.48185,36,162.884517
2409.586482,398,163.535722
229.598643,723,164.694935
-73.665391,52,164.7783
20.124383,171,165.051258
-161.535434,55,165.14018
13.430659,28,165.188878
-224.3129,90,165.330729
11.905961,45,165.404096
79.151054,259,165.816786
-1113.54194,58,165.909853
-1206.016385,142,166.133921
48.015428,87,166.269547
-1199.162096,129,166.474311
185.16381,381,167.085563
-1052.137604,535,167.938943
-1116.453383,173,168.204698
-2.740499,31,168.263829
-1236.065534,192,168.567637
-1228.876159,123,168.76488
18.430939,22,168.797344
-989.87063,120,168.989712
-1209.604662,166,169.247938
-1215.149212,88,169.390433
102.185829,152,169.629318
-1153.072495,225,169.99385
674.49923,1001,171.587646
67.562735,280,172.045429
-1067.484973,224,172.402204
134.129724,41,172.469246
-1358.242426,405,173.121051
9.44125,28,173.168721
-61.539426,536,174.016299
-42.363096,437,174.716082
-145.182819,110,174.893076
-190.44034,91,175.036614
-24.074774,31,175.088779
-1126.587742,196,175.404394
-164.67678,102,175.563047
-107.897358,75,175.694074
229.283555,824,177.025915
2684.334527,775,178.266324
2439.607191,928,179.795868
-1194.348076,113,179.978031
-1137.777169,288,180.440278
-224.723629,191,180.744333
208.126237,227,181.11711
24.73574,11,181.134309
-1098.931079,53,181.222359
21.952196,28,181.26512
498.975728,632,182.279173
547.349438,341,182.850191
-1132.848307,76,182.970523
2512.639675,304,183.458249
-1098.598078,51,183.540278
-1072.615645,18,183.567258
197.971245,66,183.672232
-1106.054255,54,183.793437
2445.392766,248,184.269288
-877.673083,543,185.158327
148.23555,659,186.32151
-1174.264859,171,186.59024
111.545068,185,186.885977
-19.882942,15,186.914728
-1219.307119,205,187.245847
-77.097323,291,187.720737
131.187056,174,188.018147
287.871774,335,188.55154
34.521323,96,188.705977
-166.679916,105,188.865995
643.409341,923,190.348329
-64.788783,78,190.47205
-1061.078119,790,191.742723
73.49143,108,191.914384
-54.614154,245,192.334498
399.669572,507,193.159329
4.986577,141,193.38358
2547.658653,406,194.031405
2444.240461,999,195.624196
-48.357777,187,195.928479
-818.427699,512,196.749144
-1139.390279,171,197.022134
-1306.51852,124,197.220393
-37.088678,43,197.286074
-1047.909749,301,197.777252
139.128274,100,197.933218
-20.894792,8,197.95145
126.151804,350,198.498213
-1108.101755,70,198.60912
-979.527055,521,199.57611
104.758275,195,199.89504
-1108.807805,80,200.025565
-37.515603,113,200.197793
167.591297,888,201.629654
543.228885,1001,203.240425
346.085654,468,203.990854
-59.565012,33,204.053836
244.305951,500,204.847721
2137.995544,401,205.493241
215.090487,369,206.091016
347.239478,632,207.084131
200.223761,784,208.367038
31.395367,81,208.494969
-1056.936853,33,208.545357
301.020197,456,209.283816
-1045.567209,379,209.888286
-861.579198,624,210.891225
-1250.786847,190,211.197364
193.432769,954,212.717104
-97.23175,47,212.792539
-21.273594,9,212.806009
-1240.476611,117,212.991611
2230.003887,544,213.862031
-182.000329,151,214.105929
-5.658476,100,214.262393
-1275.252934,268,214.686685
-44.84905,31,214.738894
-1044.623353,381,215.355881
84.595157,335,215.89096
16.326203,53,215.975668
-1202.934855,126,216.172865
-1183.738639,150,216.408699
-941.449045,426,217.097239
512.070943,651,218.134998
88.356453,350,218.701125
364.626678,1001,220.299406
-5.15863,105,220.467846
-105.438884,122,220.660504
204.866512,215,220.998342
71.38655,559,221.894351
-39.147204,251,222.293586
-82.648121,105,222.454423
72.964257,309,222.949667
-16.349775,336,223.491377
257.453287,428,224.177854
89.770682,573,225.101182
-1088.696873,37,225.162169
80.15028,369,225.74138
-1188.033935,475,226.498191
-12.18568,12,226.517022
288.326015,661,227.557306
-1208.060064,62,227.655395
-18.215481,8,227.674192
41.98428,114,227.851433
14.442939,41,227.918403
-229.923844,165,228.188925
401.017823,616,229.158104
23.412402,57,229.250315
-1126.578197,224,229.616256
2131.855684,364,230.184851
-1142.611646,144,230.411043
-94.720868,126,230.610873
-1074.309321,19,230.645743
-1088.791469,591,231.591998
-1172.585749,175,231.86587
-1202.999538,122,232.059395
-1261.708065,188,232.358643
2498.530858,318,232.921586
-1055.222659,273,233.355231
-144.0327,76,233.472985
2661.375665,887,234.892659
0.77447,44,234.963473
12.096326,215,235.305024
-47.10399,81,235.431287
539.091243,661,236.488902
665.884503,1001,238.098073
-103.735288,165,238.363962
-1103.303206,82,238.494255
3.909909,255,238.907699
-1057.324726,38,238.970069
-1239.708872,74,239.087817
-1240.678546,72,239.202297
-300.97505,163,239.465394
592.937768,838,240.803957
12.157056,44,240.883649
59.771659,494,241.672539
170.742868,229,242.032266
-83.804414,234,242.409295
281.558655,458,243.143441
-1170.142956,171,243.419189
-84.683304,31,243.465492
-1182.287417,89,243.626996
266.241987,749,244.845012
275.168751,252,245.246113
-1070.249543,441,246.064831
-1180.696689,121,246.304321
-1101.866639,207,246.725233
-1197.311292,262,247.228968
-986.870715,163,247.516859
183.709033,93,247.678277
-1246.283797,83,247.810297
775.366581,1001,249.428203
-965.298023,503,250.243702
-1166.262897,159,250.503635
-376.015803,644,251.539027
-147.26202,223,251.893032
-41.861409,134,252.105729
-1138.466797,243,252.498677
2649.418957,862,253.872384
-33.627679,707,255.008805
-167.097909,33,255.058891
-1246.029457,152,255.306243
-1133.160769,136,255.521466
-106.563477,221,255.878475
2439.225821,614,256.865022
2412.234412,257,257.2741
-79.662855,72,257.396455
-168.284343,311,257.89375
-1095.142402,515,258.716074
2639.120094,398,259.352903
-1176.271847,44,259.425632
-1114.370871,163,259.682607
-1117.978298,86,259.822517
5.121244,544,260.685317
76.200079,85,260.825209
-40.437605,81,260.952159
-1243.039829,162,261.208233
-1168.013512,179,261.494361
39.046101,254,261.900669
-912.560492,730,263.065439
288.078322,444,263.775664
-1263.091858,196,264.086633
150.723062,498,264.90196
30.338184,44,264.973987
-1199.451492,157,265.216916
-12.760105,7,265.233949
351.385407,958,266.761958
-23.861656,36,266.821065
-1159.392596,134,267.041635
56.75294,145,267.272635
-1228.341162,74,267.395205
-1273.076223,404,268.033533
-95.732122,118,268.219672
-143.446328,188,268.523563
494.375757,695,269.636678
-1335.978984,351,270.191226
-1152.78457,114,270.374027
-1161.158763,68,270.482261
-1161.796624,45,270.556805
-1094.077761,89,270.695668
101.173616,38,270.758559
2627.423007,446,271.467035
291.887994,695,272.58678
-1105.600564,62,272.685153
-1176.542435,66,272.78969
-108.290839,62,272.887889
11.21467,21,272.92513
-1245.67212,73,273.03954
-1068.354216,465,273.784647
-41.35446,74,273.901533
-24.822721,207,274.231526
-1052.308565,44,274.304399
46.972221,79,274.429664
-1199.42696,155,274.675112
-989.682417,540,275.536174
226.168264,111,275.715305
-5.817611,472,276.457386
-1148.188163,71,276.57685
-1157.577225,258,276.986617
182.281961,207,277.322902
-1137.644179,77,277.4463
-126.20681,117,277.636885
-269.652947,193,277.940043
-1169.87683,142,278.172619
592.239701,656,279.2259
-144.053446,238,279.604688
-136.49081,107,279.784743
-22.77997,32,279.833323
514.723394,969,281.384838
387.964878,397,282.02056
-18.816119,21,282.05774
-51.637737,67,282.164984
-1119.146474,72,282.278522
-1181.971295,141,282.504218
-1053.119053,58,282.597716
414.771071,926,284.081552
-32.728966,75,284.199972
-1154.454925,71,284.312835
412.437044,630,285.323285
-1158.292271,93,285.469262
109.585827,92,285.615073
-19.198377,170,285.878853
-1303.658845,83,286.015684
1.074363,130,286.228475
-1243.919157,74,286.346119
336.325331,209,286.677188
-1175.682212,65,286.781641
2138.217849,508,287.581251
-97.0248,57,287.678453
-1059.621098,55,287.767077
712.039991,1001,289.358583
2315.078967,621,290.343574
-1129.772651,77,290.464045
2123.454091,366,291.051698
-1193.999887,68,291.161206
-120.035762,164,291.425114
70.21573,92,291.568559
47.896165,126,291.767111
150.367932,295,292.235676
-1052.515659,43,292.308694
165.40245,99,292.490158
61.987741,322,293.009913
-153.274881,56,293.100798
67.470354,524,293.94621
-1145.182774,170,294.232524
-37.846715,37,294.288981
12.498821,34,294.347755
-1209.410037,186,294.648919
-23.635563,37,294.705306
16.97948,11,294.721796
-1187.089651,210,295.06124
-41.497032,16,295.085956
-132.144124,161,295.340227
-1249.860243,82,295.476792
702.382508,935,296.978242
68.016459,66,297.082005
-1133.408835,278,297.537638
2128.028506,417,298.19414
-1281.08644,322,298.708543
-1237.125843,46,298.782945
-28.645906,86,298.924488
-1.873225,102,299.090801
14.869257,31,299.137928
-198.1043,150,299.380739
-56.79087,72,299.494579
121.685894,68,299.601485
-125.285857,175,299.874505
-54.937857,21,299.906207
-1096.853611,29,299.9502
-1232.039964,308,300.439644
24.108329,630,301.446002
-1239.541999,94,301.593867
36.4781,161,301.852361
-44.966985,32,301.906527
-82.023146,81,302.034271
-86.704566,82,302.168798
-1228.033413,402,302.804081
631.854559,1001,304.406373
-25.370232,63,304.505849
602.492659,929,305.985036
-11.810284,9,306.00504
-1055.254644,46,306.073066
70.475738,383,306.682983
-1125.865651,75,306.801522
-147.73301,102,306.97365
161.164933,100,307.135508
-1177.720627,243,307.521551
-1188.410199,149,307.758123
-1210.439696,60,307.853954
-1110.025477,263,308.269072
108.197317,186,308.572144
554.397557,815,309.86588
-1168.65737,266,310.301961
-1063.598241,362,310.871872
-1133.664812,137,311.088683
-1104.6526,622,312.08805
-1082.6337,50,312.169048
-41.472351,51,312.250072
-992.712666,182,312.53615
441.058422,189,312.835967
62.629108,115,313.013035
-1248.359901,119,313.202615
-982.235386,526,314.04687
66.066994,73,314.168385
27.324135,146,314.399333
7.013684,11,314.416417
-1051.838185,383,315.035082
-1222.294151,166,315.302484
-12.438364,571,316.210783
-1223.518463,66,316.322773
206.891144,693,317.429859
-1161.504169,131,317.638887
-1172.642333,311,318.139022
-1183.482237,71,318.25105
-1169.835009,231,318.620625
23.465185,28,318.661238
-1170.461697,372,319.258684
-1275.784544,291,319.730642
-1107.495137,71,319.844183
-925.179684,756,321.049822
2321.076472,206,321.382529
-1169.856858,120,321.576046
182.737716,568,322.471509
-8.190954,319,322.987131
-144.030737,114,323.164206
-270.031244,252,323.559507
-1175.024056,112,323.73987
468.556454,598,324.698907
29.499962,281,325.153293
-177.983091,122,325.34731
-1115.853465,408,325.999112
49.911194,115,326.189367
270.606444,539,327.046184
-1091.923899,37,327.108965
63.703809,100,327.266287
-1233.224384,53,327.352283
-1289.06782,386,327.969321
-11.399844,58,328.060927
-1241.744108,113,328.241787
-1014.983525,489,329.01808
-1199.117014,63,329.118932
-1129.956484,77,329.239431
-1220.746096,193,329.552361
-1103.375794,411,330.199056
79.284489,266,330.62286
-1041.391018,283,331.080261
-1235.347404,289,331.533197
-108.909461,268,331.96271
-21.867071,14,331.983544
-1061.322417,242,332.371896
-1094.268613,43,332.436225
-7.336627,37,332.504496
-12.397705,7,332.515185
80.414004,39,332.579957
194.059924,594,333.521366
-1016.672661,98,333.673104
-107.740558,182,333.962611
-7.103546,154,334.229137
-1210.463494,69,334.36698
-213.734932,929,335.996315
-54.134654,72,336.159693
130.412025,196,336.487543
2313.665636,180,336.774279
-929.160001,597,337.744014
-1140.707935,67,337.849236
-1081.141209,82,337.977771
-1123.82619,232,338.345891
-1133.147328,312,338.852201
-5.661097,164,339.127206
-91.547322,49,339.208156
-12.869143,21,339.240138
-169.0701,229,339.6144
-1350.627697,201,339.93633
2382.030651,208,340.260986
-1083.88882,373,340.865116
-25.594753,58,340.959341
313.468742,309,341.461634
36.947118,51,341.538466
-1214.787803,98,341.69934
-47.241203,134,341.914677
-58.379665,191,342.217782
-1218.702648,644,343.24445
-2.527578,11,343.261284
-1063.941534,95,343.415974
86.007634,240,343.795811
98.991491,378,344.402785
-1299.298403,177,344.684965
-1093.309385,54,344.771476
-1042.79103,72,344.888644
465.356314,1001,346.539365
-75.053209,67,346.647407
-1120.791455,105,346.812676
-1010.137342,373,347.425744
-1345.54415,145,347.655532
44.311228,48,347.734037
-1122.650453,356,348.306192
176.906652,566,349.209039
-28.648503,60,349.305147
38.079044,375,349.895642
-1114.385329,475,350.655049
-112.481199,189,350.955674
-1193.265368,104,351.117356
-1079.163493,49,351.196423
712.238495,1001,352.795082
79.574814,390,353.410277
22.36973,37,353.464906
-1347.235393,362,354.049737
-1258.200914,91,354.198886
98.250731,42,354.262113
355.69533,425,354.939399
-136.053325,79,355.059894
-1132.632212,64,355.167176
183.37455,573,356.079522
-1243.941243,89,356.21845
799.650139,1001,357.818753
-1271.105235,69,357.927662
-1157.292817,36,357.987862
2631.748146,477,358.750651
-1159.199101,223,359.11068
2357.849273,441,359.807124
-1202.012395,192,360.116311
124.630681,206,360.441274
-1241.702319,128,360.644624
-1084.640596,34,360.695985
-35.908712,88,360.839198
-5.957018,105,361.000937
722.389461,808,362.293717
2526.211244,322,362.805008
-939.13106,433,363.513706
-1257.869206,221,363.863153
-138.382369,68,363.97111
-1234.808064,152,364.216393
56.682822,46,364.286063
-34.834708,181,364.569768
-1288.622115,319,365.095148
-1267.852761,448,365.812166
-1188.482264,168,366.075809
-1085.412158,126,366.277272
-1253.452873,855,367.669478
-1214.19767,470,368.430492
-1013.040215,510,369.279433
411.115562,585,370.230699
147.893254,416,370.891526
-60.671188,80,371.027653
10.565023,319,371.541768
-1208.439633,472,372.298928
-14.633243,12,372.31743
-1245.116341,63,372.416746
98.304985,262,372.843237
289.021858,242,373.234668
-1255.61669,61,373.332415
-1137.166118,177,373.612125
2587.967,468,374.365882
-86.998936,65,374.479081
-1231.323747,216,374.823794
-1243.95765,133,375.036779
-1120.042926,45,375.110163
416.796512,1001,376.70946
-81.02808,90,376.85096
-100.458478,82,376.979151
-1209.116604,131,377.184778
-1155.440307,140,377.407963
-936.486667,440,378.117583
-1284.813578,168,378.38844
-16.963207,51,378.471015
-1077.045421,291,378.927278
70.003594,524,379.768569
177.905899,477,380.524701
84.334783,218,380.877429
2644.444825,520,381.71012
-1245.244908,104,381.866438
-1156.407954,94,382.01913
-1249.930887,136,382.234119
-22.396861,60,382.328919
-1074.109176,135,382.548945
58.934681,90,382.688601
-150.495208,174,382.965526
-1119.675098,96,383.114503
2442.282722,345,383.659393
-207.041178,110,383.835392
-22.431944,22,383.86824
29.343546,49,383.947629
-1276.151371,274,384.385077
18.618288,121,384.577093
-1129.286286,52,384.660743
-1063.659496,67,384.76723
-1170.26571,332,385.292234
-1235.669211,82,385.42475
471.584957,689,386.528381
-19.468938,9,386.54222
-65.76876,37,386.606152
129.441284,145,386.829931
-69.803697,121,387.016057
-1098.372516,647,388.039946
-3.875378,9,388.054445
-1081.93807,48,388.139226
-1117.218422,186,388.447758
-1025.81484,360,389.016022
-190.432329,448,389.719655
343.37064,494,390.513194
36.603375,59,390.606832
-1252.944457,43,390.679266
2392.930963,314,391.175107
117.67229,621,392.178659
-42.247445,10,392.194516
-19.932226,237,392.589311
-7.077053,133,392.801351
-1101.27873,581,393.736716
-43.694338,35,393.795682
-1073.192802,451,394.634137
180.289638,121,394.829437
147.919017,167,395.095183
343.187312,713,396.249366
123.488618,383,396.891226
-1099.133014,374,397.501215
-1148.243978,113,397.682271
-1229.865714,38,397.74446
-2.535837,31,397.791754
-1013.061028,376,398.401047
-1069.900028,642,399.438592
291.162331,122,399.634112
-1137.391389,237,400.013898
58.802371,128,400.223625
-1236.603397,222,400.575263
2492.398641,395,401.206302
50.772423,46,401.281995
-13.964247,8,401.294033
-1073.494485,108,401.466858
265.038134,331,401.996666
-78.463465,104,402.166275
211.101001,206,402.490922
70.436597,179,402.776489
-1274.928031,91,402.91754
-33.234087,125,403.115229
13.732499,136,403.328629
-1123.849415,82,403.463135
211.913382,644,404.48769
2353.922807,257,404.897231
-1064.183519,593,405.847387
92.188415,91,405.990255
4.95268,39,406.054798
154.977731,192,406.361576
43.078925,247,406.764714
-88.035744,432,407.444369
-1152.001744,268,407.876596
-1124.682548,112,408.04898
-1295.499797,233,408.4296
-122.51563,475,409.174184
-1108.108749,258,409.585038
-1171.474064,281,410.042614
4.08161,85,410.175462
-52.904212,305,410.662872
-1257.99989,199,410.978024
2547.053605,974,412.532171
-1213.2692,159,412.787586
-158.507672,47,412.857946
-2.380332,62,412.958006
-96.087345,66,413.069765
232.202269,750,414.257372
-3.79034,76,414.377918
-185.526662,59,414.471953
-1121.208095,66,414.584776
-1167.267032,126,414.786312
-1086.688204,26,414.831528
-1104.945093,182,415.116805
-168.620847,958,416.650273
103.03635,43,416.713352
-1165.102865,68,416.821556
-1230.486492,186,417.118218
-1220.053582,220,417.472939
-116.425195,139,417.69134
14.604899,137,417.91574
-1205.207498,413,418.563036
