#{"t_start": 1607896967.4581313, "env_id": "Block-v4"}
r,l,t
9110.11467,1001,534.609286
9455.890746,1001,537.511598
7977.303274,1001,540.407565
8724.21215,1001,543.31306
9468.486325,1001,546.200874
8493.722391,1001,549.096985
8445.962647,1001,551.991446
7727.138661,1001,554.902963
9716.740024,1001,557.823144
9545.534029,1001,560.703041
9059.441842,1001,563.583393
9833.434373,1001,566.506765
7863.556951,1001,569.45285
6545.423273,936,572.164834
371.320769,65,572.354131
8041.322776,1001,575.271105
9361.558844,1001,578.18399
9217.105825,1001,581.04966
9210.213612,1001,583.952177
10235.377252,1001,586.901633
9648.442578,1001,589.741778
9005.268697,1001,592.522418
7460.528468,1001,595.412846
-2.286921,180,595.931262
-945.154924,273,596.741693
-396.536082,338,597.725638
179.27751,210,598.336335
-1016.047869,46,598.468025
7704.198852,955,601.220886
8262.337759,1001,604.114186
8010.245074,1001,606.99295
9824.595336,1001,609.882956
9861.795357,1001,612.825139
9003.098893,1001,615.708584
8793.061897,1001,618.622163
9880.795237,1001,621.510717
10004.01078,1001,624.471514
10446.884828,1001,627.390522
10170.785954,1001,630.284522
10148.106641,1001,633.193567
9400.536289,1001,636.084695
8708.068702,1001,639.005158
8567.989741,1001,641.933764
2868.832717,1001,644.703124
10419.910564,1001,647.486927
9889.396521,1001,650.259426
9627.066409,1001,653.044155
8637.812035,1001,655.913871
9147.693586,1001,658.805603
10531.223565,1001,661.776283
10496.385069,1001,664.696724
10167.998706,1001,667.610492
10222.931126,1001,670.536193
8592.299365,1001,673.438471
8898.500308,1001,676.327233
10306.654221,1001,679.241766
10228.402405,1001,682.185826
10096.279872,1001,685.195553
10032.460229,1001,688.146503
10545.233451,1001,691.057165
10117.769964,1001,693.98461
10370.511913,1001,696.890988
10147.582034,1001,699.795108
10237.908611,1001,702.643905
10205.580948,1001,705.432681
8586.458755,1001,708.219259
7759.569017,1001,710.994149
9772.543102,1001,713.810621
10144.237803,1001,716.707595
10095.915985,1001,719.610531
10657.019474,1001,722.496873
10103.848012,1001,725.53142
8734.590665,1001,728.531008
10171.88692,1001,731.525495
9652.433841,1001,734.460193
9720.841512,1001,737.387328
10161.704959,1001,740.369373
10009.669005,1001,743.256074
10078.398997,1001,746.376584
5774.553264,835,748.940274
1441.094035,166,749.427627
6075.11527,499,750.895922
4016.10948,502,752.391988
7756.709332,700,754.575343
2406.148847,301,755.491038
9402.193877,1001,758.418956
7689.234638,566,760.165639
3979.569779,435,761.440742
9028.930667,1001,764.379244
9322.130532,1001,767.164892
4770.272773,608,768.864991
155.319824,16,768.907761
3307.654301,363,769.916304
136.830122,14,769.950605
974.190003,111,770.260782
350.915477,35,770.35785
505.040777,47,770.485804
347.129769,31,770.570453
159.545244,16,770.612561
390.53463,43,770.733589
140.884907,17,770.778886
93.12834,18,770.830927
264.171248,37,770.929133
232.288065,25,770.99769
203.347943,26,771.073329
335.703694,36,771.170571
310.986498,31,771.255651
501.416335,75,771.463126
300.834231,34,771.557848
200.49764,22,771.615618
525.486708,83,771.845765
313.656216,36,771.945314
330.19531,41,772.064827
137.45705,17,772.115217
164.128957,16,772.15868
358.443519,40,772.268428
514.275562,56,772.422891
329.956236,41,772.542437
-817.481179,36,772.642363
307.30336,26,772.718968
51.247014,5,772.733238
132.293433,16,772.7782
142.841897,24,772.845447
173.109866,24,772.90669
-36.78693,145,773.306434
97.286442,21,773.369346
199.958986,24,773.431853
380.363097,39,773.55932
186.14463,23,773.630258
98.218824,16,773.673416
161.859945,23,773.741452
44.034206,7,773.759655
924.624946,84,773.995107
99.780739,17,774.040251
102.167963,20,774.098348
188.346698,21,774.155174
-762.894771,45,774.280455
141.084525,22,774.345322
148.1352,15,774.387518
90.774568,16,774.431567
133.682075,16,774.47538
143.139769,18,774.527576
155.243134,17,774.572706
130.497255,15,774.614367
139.272506,17,774.664994
141.283236,16,774.708238
229.945684,39,774.824929
141.66813,18,774.870943
124.704038,15,774.91281
348.667258,35,775.009829
128.921067,20,775.065871
171.499152,17,775.115178
72.882901,14,775.149662
128.537676,15,775.191295
142.004163,23,775.257367
86.646574,17,775.301271
175.327355,26,775.378529
153.055965,17,775.422824
264.034847,44,775.546802
164.146604,19,775.60067
472.167938,69,775.79749
127.06996,18,775.853734
326.349566,40,775.972266
165.467302,17,776.019515
-548.35954,85,776.286366
138.024735,19,776.343215
371.345382,39,776.455769
166.023811,19,776.511578
467.287443,91,776.771975
116.612315,20,776.83146
130.261356,18,776.886237
-748.061643,46,777.015839
378.330023,56,777.175395
2258.957176,289,778.003073
1292.944316,156,778.448512
1874.418542,192,778.991457
-549.242858,79,779.216798
680.69562,80,779.443914
1921.531082,181,779.960228
267.249273,34,780.058563
1156.993718,132,780.449028
236.093553,22,780.509779
2299.724876,281,781.322482
332.475012,58,781.49234
8791.311351,943,784.227535
8011.965255,1001,787.131714
-470.162337,80,787.36236
8492.307986,677,789.330107
1817.242196,244,790.034398
8753.57978,1001,792.932124
9434.370128,1001,795.825144
8397.476073,1001,798.739767
8570.998705,1001,801.638605
9501.839041,1001,804.544946
9608.704869,1001,807.638419
9248.273235,1001,810.619812
6953.240027,1001,813.501728
9019.605447,1001,816.375567
8696.5107,1001,819.242931
9227.906063,1001,822.102261
8889.93661,1001,824.976426
7088.572281,1001,827.738321
7594.685664,1001,830.657509
6499.36821,1001,833.467711
8713.552639,1001,836.271668
9516.443182,1001,839.191934
7720.95012,1001,842.067365
829.17449,352,843.078052
3488.609639,494,844.53455
1243.732273,155,844.982291
7892.475514,1001,847.846806
7986.41057,1001,850.774704
10113.712978,1001,853.727515
4339.900291,1001,856.653373
764.974133,212,857.261791
1426.357302,789,859.545477
8513.799991,1001,862.408977
8883.919664,1001,865.373945
4918.320231,1001,868.301628
9087.078388,1001,871.228868
197.337626,149,871.655047
2926.316021,852,874.138861
-5.988141,1001,877.076721
6469.195909,1001,880.062568
6783.226195,1001,882.988143
8398.339916,926,885.638121
664.643661,75,885.843037
4431.82377,607,887.501312
5097.149085,329,888.418455
583.263561,65,888.600539
6125.151723,573,890.203592
4739.082787,335,891.128304
702.958853,93,891.389204
7976.838105,1001,894.124712
8219.033288,790,896.288743
1535.371282,211,896.87337
814.253367,145,897.291202
4280.79221,856,899.768611
-623.207718,66,899.963249
-154.505847,125,900.324109
6945.103393,810,902.659531
955.635496,1001,905.648757
6624.796144,1001,908.662352
-811.952918,32,908.751046
3225.216443,525,910.284544
3744.512227,444,911.571247
8631.292029,815,913.912531
1624.405825,186,914.45191
3065.517084,386,915.566034
1577.455397,238,916.242066
3446.423861,377,917.32801
-21.280066,174,917.819089
6140.231216,492,919.233643
2738.933543,335,920.21479
1514.149821,359,921.249779
470.574582,234,921.919689
3406.098044,408,923.089736
-427.076945,488,924.495015
3162.738986,513,925.963217
5497.986259,926,928.623265
663.614357,75,928.837635
5950.210994,946,931.576244
343.526039,55,931.735786
7768.656527,1001,934.642584
2563.624981,543,936.216281
3617.573193,458,937.588476
3692.267972,477,939.02199
2153.626243,439,940.289871
655.7808,85,940.539683
8908.698922,829,942.929742
1208.192593,172,943.418657
2239.775573,425,944.632623
4309.725453,576,946.396581
6306.732072,1001,949.251443
7500.750371,1001,952.177124
617.733654,328,953.103779
5499.516618,673,954.995228
8731.487785,1001,957.935451
10063.296754,923,960.691496
818.050804,78,960.918661
8256.482193,1001,963.914222
8234.27055,1001,966.873448
6712.817674,902,969.513224
729.032617,99,969.798196
-61.916478,146,970.227804
7139.225718,855,972.705229
4318.047648,304,973.576363
5598.545412,697,975.589364
3632.80744,174,976.082472
6636.673029,827,978.445833
6789.770553,1001,981.328091
5751.299479,567,982.951386
4868.381152,329,983.896087
721.786946,105,984.194785
8234.680308,1001,987.07921
7696.358997,733,989.202395
789.615742,268,989.985762
6927.151796,797,992.419152
1842.785911,204,993.014322
7912.190706,1001,995.920989
357.910003,180,996.462487
5906.139848,403,997.682353
5554.12329,387,998.819695
308.446371,31,998.907916
1371.937926,301,999.771867
4864.711909,265,1000.547417
4038.687798,435,1001.806534
8985.639047,1001,1004.687023
8859.987551,1001,1007.499444
7482.092189,1001,1010.256814
6391.747759,1001,1013.066961
8806.923979,1001,1015.83223
8921.230673,1001,1018.617588
6884.21666,1001,1021.550165
8849.540547,1001,1024.467622
7573.517447,1001,1027.354998
3956.009785,1001,1030.251001
6081.741923,1001,1033.15354
6520.412262,1001,1036.03313
3730.365366,1001,1038.910737
8108.853026,1001,1041.811169
8796.374735,1001,1044.68133
9027.853748,1001,1047.645393
7766.456719,1001,1050.504066
9395.799912,1001,1053.442126
9192.644665,1001,1056.339233
6626.713333,973,1059.167003
265.548043,28,1059.244179
4853.090722,635,1061.102633
3423.367644,366,1062.180426
2484.435054,517,1063.65915
4658.076095,484,1065.052466
7166.508162,1001,1067.900115
6858.399858,1001,1070.659929
9754.638552,1001,1073.479297
8194.147911,1001,1076.289655
9202.386342,1001,1079.137647
4675.93167,1001,1082.051093
10312.008503,810,1084.392731
1947.049524,191,1084.93526
8479.686714,891,1087.515451
1152.219947,110,1087.832208
5549.331458,377,1088.909987
6992.232749,488,1090.300914
1286.439564,136,1090.69959
8421.28286,713,1092.762408
4730.634893,249,1093.47854
400.02861,39,1093.590906
5245.5097,303,1094.452999
4675.786159,248,1095.162953
3941.750527,450,1096.455091
5345.411335,352,1097.493198
7311.629709,533,1099.018114
1105.697598,116,1099.346241
4887.099979,269,1100.109194
4634.697267,243,1100.814019
5385.174631,328,1101.872915
1626.32028,161,1102.41692
6560.807723,491,1103.905411
4977.700218,510,1105.47267
6434.352573,561,1107.111134
4006.668396,440,1108.408064
8159.29969,1001,1111.422386
8533.524835,1001,1114.521158
3786.243388,818,1117.081675
1898.050123,183,1117.736887
10785.402049,866,1120.949185
1109.19359,135,1121.368426
11294.638522,931,1124.475586
690.406347,70,1124.686005
7863.792183,591,1126.492542
4128.997978,410,1127.736917
8906.515811,1001,1130.600266
6232.259489,1001,1133.4164
7017.730864,1001,1136.255802
5982.418659,672,1138.140785
1844.630721,329,1139.059964
8570.612796,1001,1141.900393
1843.228169,373,1143.048186
4893.111772,628,1144.873637
7660.135004,1001,1147.786218
8238.981324,1001,1151.042993
5623.001793,580,1152.770847
5118.602588,415,1154.196339
86.526763,6,1154.214808
8696.569609,1001,1157.479614
9927.13646,1001,1160.770908
9908.588387,1001,1163.773685
4233.575485,355,1164.80405
4362.722412,646,1166.683101
9292.984185,1001,1169.633527
8525.687613,1001,1172.534423
7479.668577,1001,1175.610022
9645.755982,1001,1178.983594
9781.308411,1001,1181.930832
10121.018358,1001,1184.875691
9387.046692,1001,1188.085984
6609.012887,1001,1191.5194
8240.389906,1001,1194.869463
7563.668564,1001,1198.31489
559.565932,190,1198.894204
7358.619611,811,1201.37786
7076.058807,1001,1204.870211
6705.298608,940,1207.539293
345.621908,61,1207.741217
8003.534474,1001,1210.459016
8789.837668,701,1212.17724
2535.80426,300,1212.92161
7614.462706,591,1214.388692
1112.869489,270,1215.058266
1380.930967,140,1215.42246
2830.7797,487,1216.903144
4755.242915,514,1218.244629
5492.676641,362,1219.152615
5491.921662,639,1220.745514
7713.921042,1001,1223.201478
-128.705464,113,1223.479875
457.779671,191,1223.960396
-32.792682,117,1224.252888
-675.289442,67,1224.416045
-786.942207,60,1224.562511
2578.022876,441,1225.668068
122.758663,12,1225.701019
-97.33825,137,1226.031916
7929.624774,800,1227.974919
530.403461,64,1228.132282
-590.548458,68,1228.29272
-174.654768,121,1228.591575
-923.414813,28,1228.662136
-856.121524,39,1228.75979
-731.507004,51,1228.883909
-704.722897,54,1229.020683
4716.039943,291,1229.743442
14.783181,159,1230.125969
-974.972403,52,1230.249677
1142.963008,138,1230.589481
4085.418269,629,1232.133382
17.081104,164,1232.531797
1612.769497,208,1233.037339
7848.043825,1001,1235.524665
12.211674,138,1235.866166
6455.933624,863,1237.986379
1322.630496,350,1238.850453
-598.382243,161,1239.26305
-465.584854,79,1239.480638
-145.845366,123,1239.774062
-809.36842,60,1239.919819
678.785664,222,1240.459795
72.340189,6,1240.474146
4688.581783,583,1241.97491
5033.15105,395,1242.978476
229.435543,23,1243.038509
7816.752248,1001,1245.585336
8623.299654,1001,1248.101641
1732.641643,362,1249.037354
5102.605303,639,1250.878628
7157.744871,1001,1253.471474
8560.267349,1001,1256.206283
-360.056181,113,1256.486642
3573.710294,630,1258.03483
1967.544045,258,1258.66193
837.91287,79,1258.855392
3158.018574,390,1259.80691
-100.824097,134,1260.1528
2987.797761,398,1261.115034
183.808219,209,1261.627259
5938.578865,792,1263.578231
4004.647814,559,1264.934402
-9.458468,155,1265.332178
490.22503,190,1265.992338
42.472734,7,1266.023017
-423.870458,90,1266.346131
9.470638,1,1266.348155
5495.533012,410,1267.367067
-180.44791,148,1267.756765
-53.996547,147,1268.12833
-548.850081,218,1268.666584
-649.820672,64,1268.819595
96.80962,14,1268.855467
-196.124529,135,1269.184694
-510.656458,92,1269.412376
6605.242487,774,1271.301812
690.255854,225,1271.848023
6291.837193,776,1273.749515
8735.54957,1001,1276.213671
8024.82014,1001,1278.754237
8628.303566,1001,1281.465447
6498.722377,980,1283.863864
155.829172,21,1283.913691
7344.026835,1001,1286.353702
-400.55444,104,1286.600556
-528.417309,97,1286.837683
-472.329316,94,1287.067667
7328.933255,631,1288.606241
440.893428,75,1288.789574
3421.774779,659,1290.402972
949.001722,300,1291.122339
326.296906,42,1291.223781
3115.509387,509,1292.57433
2350.526054,492,1293.869375
524.688928,85,1294.078722
8112.212528,788,1296.005834
645.168949,128,1296.313852
6228.348441,628,1297.865224
-602.190344,107,1298.128147
614.032982,99,1298.371049
1002.194731,167,1298.777768
4842.330552,386,1299.709431
5181.875487,607,1301.198844
73.600383,8,1301.221728
7516.906077,1001,1303.73323
5766.852361,492,1304.937732
4085.712791,509,1306.193552
8717.698651,847,1308.299034
1283.742406,154,1308.67384
1556.647729,1001,1311.178081
278.658682,1001,1313.705194
6733.395369,1001,1316.182669
-209.542198,144,1316.536203
865.833411,315,1317.298512
3934.338395,225,1317.885291
2381.634178,317,1318.662853
5484.636571,437,1319.731446
4011.391413,564,1321.124079
-776.606766,58,1321.268912
5298.478817,943,1323.64479
6397.267204,1001,1326.134717
8116.937083,1001,1328.599978
7675.923605,1001,1331.0536
7425.459333,647,1332.649258
489.709439,197,1333.153187
1207.006361,157,1333.551907
7983.368697,1001,1336.024921
-160.963672,136,1336.355676
7188.770708,865,1338.504138
8388.673265,1001,1340.972142
8557.926577,1001,1343.449789
-564.239165,85,1343.661551
7614.568263,916,1345.907924
-62.731565,1001,1348.407435
8025.640989,1001,1350.880105
8285.69576,1001,1353.353792
7913.720015,1001,1355.87127
7743.2761,1001,1358.391456
8427.502564,1001,1360.925904
3123.940739,1001,1363.435715
7074.447615,1001,1365.940504
7067.998426,639,1367.501574
1864.897504,362,1368.39149
1285.967643,360,1369.272808
402.189262,49,1369.39388
4470.296935,592,1370.844322
7978.773602,1001,1373.319557
8396.378489,1001,1375.801754
5123.352899,1001,1378.261349
3516.67172,1001,1380.761222
-180.817121,252,1381.380584
5822.201666,749,1383.222742
6874.240286,1001,1385.723023
-401.446035,133,1386.049535
7159.554291,868,1388.212669
2229.959962,1001,1390.722998
8043.914752,1001,1393.222145
8473.842674,1001,1395.725743
8331.743109,1001,1398.201436
8617.760187,1001,1400.695195
8025.757685,1001,1403.1625
8321.732195,1001,1405.641454
8376.731402,1001,1408.096216
8235.037924,1001,1410.58308
-722.800904,62,1410.733002
7737.891654,939,1413.069648
8001.77854,1001,1415.555342
8426.12567,1001,1418.022431
8387.253302,1001,1420.522777
3752.933715,631,1422.093156
2182.631759,370,1423.002529
7578.969718,1001,1425.675356
4264.985845,1001,1428.16606
2105.838033,529,1429.496826
1510.565888,472,1430.656095
6854.365318,1001,1433.137865
1311.595547,298,1433.871468
5341.012381,703,1435.659972
7905.641033,1001,1438.149524
4321.233557,652,1439.790223
-208.408235,106,1440.047775
1950.109558,243,1440.646611
-238.690937,104,1440.900099
-274.508548,101,1441.15153
-650.907727,54,1441.284755
611.594433,208,1441.790681
-589.547314,66,1441.972551
-344.573642,97,1442.207184
-158.663435,121,1442.501924
-77.283106,129,1442.815654
-403.656892,88,1443.034854
213.078211,33,1443.114969
69.776487,143,1443.466822
368.272581,176,1443.893824
-480.061063,79,1444.092957
211.755001,164,1444.523669
-40.48624,133,1444.848503
-414.692206,85,1445.053309
1691.260945,221,1445.591434
-353.716679,92,1445.818161
450.304195,195,1446.28991
6042.605607,714,1448.030798
37.656497,137,1448.364272
938.60668,248,1448.964759
183.128955,157,1449.374627
3905.608895,459,1450.503814
4176.5312,640,1452.079742
2921.615011,361,1452.969307
8322.68627,1001,1455.493854
4568.709364,667,1457.164475
2766.468913,334,1457.98613
7903.871124,1001,1460.493523
2252.28583,393,1461.458971
4816.316204,608,1462.972551
7943.352979,1001,1465.486825
4840.636928,1001,1467.958048
5712.252576,1001,1470.466069
288.878854,184,1470.914821
7107.927012,817,1472.969564
8764.773607,1001,1475.465244
1626.480938,309,1476.227827
6094.637623,692,1477.955226
8649.286316,1001,1480.452983
8895.981292,1001,1482.90675
567.847548,189,1483.369618
7005.448645,812,1485.394512
1433.264357,293,1486.104507
4372.142978,708,1487.86191
3640.495721,659,1489.516425
2984.983726,342,1490.393433
-104.356663,118,1490.684838
-271.577221,101,1490.932709
47.30495,135,1491.264911
5680.379207,647,1492.871716
8773.440488,1001,1495.384547
8727.348106,1001,1497.856389
7771.491022,1001,1500.328648
8595.500414,1001,1502.783973
9120.779363,1001,1505.289349
9428.234758,1001,1507.778747
9545.816121,1001,1510.292337
3877.414498,1001,1512.805089
3399.553042,1001,1515.30707
6343.722827,1001,1517.804841
7863.112205,1001,1520.297848
8315.984714,1001,1522.797838
767.575099,224,1523.338992
6543.232486,777,1525.275625
8407.302863,1001,1527.776786
6693.556616,1001,1530.271337
7906.232248,1001,1532.785887
6826.349091,1001,1535.304997
8477.069612,1001,1537.795247
8408.349783,1001,1540.318293
8015.874505,1001,1542.803988
8876.718716,1001,1545.282808
9203.517877,1001,1547.79281
6297.277658,1001,1550.278248
8947.330753,1001,1552.785933
6319.200901,1001,1555.259925
7644.192172,1001,1557.76847
8799.397567,1001,1560.259017
8757.170296,1001,1562.762053
7825.107319,1001,1565.224566
8335.433165,1001,1567.725657
8868.528711,1001,1570.207965
8711.673975,1001,1572.739581
8685.758778,1001,1575.260016
8463.256898,1001,1577.778883
5854.988712,817,1579.797914
1493.217298,184,1580.254053
8972.940849,1001,1582.788468
8750.608952,1001,1585.304181
5171.140252,1001,1587.818355
9042.947224,1001,1590.323983
8542.535038,1001,1592.858674
8922.044346,1001,1595.565623
9064.445264,1001,1598.513397
8996.934094,1001,1601.256894
7852.476047,1001,1603.898329
9337.279942,1001,1606.459669
9554.59557,1001,1608.992944
9487.698759,1001,1611.46097
9452.519209,1001,1613.927096
8444.063413,1001,1616.423869
5700.437076,1001,1618.876786
9101.530294,1001,1621.345876
9152.030363,1001,1623.832863
8821.199324,1001,1626.305262
9275.0189,1001,1628.780253
8945.526342,1001,1631.248496
9187.784166,1001,1633.726626
9221.396625,1001,1636.207966
8992.273357,1001,1638.655409
9169.646797,1001,1641.094486
9237.955962,1001,1643.534156
1561.564754,1001,1645.957543
6196.139557,1001,1648.425498
8744.090629,1001,1650.877149
8810.97419,1001,1653.372683
8813.95398,1001,1655.83814
8570.409426,1001,1658.31724
8785.897067,1001,1660.779951
8437.84342,1001,1663.258908
8014.284655,1001,1665.730151
