#{"t_start": 1607985453.8439412, "env_id": "Block-v5"}
r,l,t
-250.390406,107,126.253831
-1300.664072,90,126.465126
-65.382344,34,126.547079
-22.711249,53,126.678052
-319.889584,253,127.275874
-1127.30231,20,127.320992
-86.272018,254,127.922384
-11.844413,55,128.052573
-659.639729,692,129.705727
-214.590527,97,129.934149
-40.302197,42,130.030972
-1259.823949,123,130.320542
1709.670121,556,131.670766
-1375.120032,120,132.000612
-380.450018,279,132.679756
2045.873922,340,133.483876
-259.622798,220,134.018783
-286.995573,55,134.15241
-50.154096,33,134.228011
-365.018304,306,134.950891
-218.75895,163,135.335672
-134.641304,217,135.842932
-17.150666,7,135.861276
-1247.535947,68,136.021667
-1239.400722,43,136.123778
-129.544972,107,136.391351
-1342.296188,73,136.561124
-62.747711,22,136.61249
1.171571,56,136.743819
-554.548716,684,138.365873
-1376.902622,111,138.645085
-108.778361,52,138.766886
-367.330774,181,139.1944
2218.817003,162,139.57921
-408.82862,254,140.180741
-267.459803,86,140.387897
20.106499,33,140.464982
-1554.306503,198,140.948866
-105.524072,53,141.08986
-0.852775,59,141.241972
-20.969879,83,141.447054
-154.278307,120,141.747556
-340.138616,219,142.263073
-157.850494,194,142.720317
-1135.645854,29,142.794461
1714.531955,656,144.365124
-1315.819468,148,144.716326
138.494102,163,145.103083
-79.082719,63,145.249444
-1516.270764,199,145.724165
-79.207846,40,145.818024
-180.113643,172,146.238694
-159.57995,40,146.333009
-1366.548291,76,146.513288
-243.223737,174,146.9257
-1703.546579,373,147.798929
-245.096113,423,148.804348
-14.270146,13,148.836947
-1559.698289,246,149.420532
-81.417395,251,150.016974
13.36171,53,150.139568
-359.054108,249,150.734231
-1321.90742,80,150.925019
-242.314483,161,151.307217
-119.153862,243,151.885993
-1451.198873,189,152.331297
-207.992704,160,152.710139
-270.892533,119,152.99873
-26.352618,45,153.101877
-1313.164282,94,153.326768
2099.83357,211,153.827758
-76.910309,140,154.159555
-8.677826,9,154.179927
-425.709683,294,154.90664
-279.419921,238,155.565911
-1592.344643,310,156.297759
