#{"t_start": 1607815721.2217143, "env_id": "Block-v1"}
r,l,t
-41.043032,33,90.09441
2097.62615,409,91.078546
2109.500945,510,92.311526
-83.834302,10,92.336639
-51.625831,72,92.545174
1832.204779,958,94.899413
-26.678688,43,95.032345
-54.975221,5,95.045337
-218.836509,996,97.468332
2011.674973,858,99.539835
2.220762,143,99.896475
-13.329494,30,99.969472
-93.444631,8,99.991586
7.548149,963,102.379653
-1288.503282,44,102.497761
2073.1227,810,105.147311
3.541095,147,105.545141
2158.28465,562,106.951988
2.852207,439,108.090107
2219.583174,296,108.852182
2205.578207,312,109.632498
2221.836144,298,110.430772
74.33296,95,110.692877
2229.837067,254,111.364851
2142.461427,440,112.524713
214.770751,307,113.349604
2223.806414,298,114.095528
-1246.271838,19,114.149795
2221.938219,341,115.056153
78.86059,343,115.978131
2186.203108,362,116.935028
2011.656811,584,118.527941
75.754766,55,118.707817
2208.131883,337,119.61157
2197.4146,316,120.432617
2247.898494,271,121.135116
66.439879,77,121.377531
2278.577946,188,121.886432
2219.02661,356,122.828348
2234.554563,256,123.492669
285.998584,201,124.09795
2309.669852,170,124.516879
2248.348479,279,125.247869
2234.656021,340,126.171465
174.955534,212,126.743828
20.509378,30,126.823031
2271.27762,265,127.492113
2116.617104,541,128.884489
-17.043685,165,129.307413
-1152.467298,93,129.541665
2156.198411,500,130.922117
137.332324,408,131.972937
-1299.869256,50,132.094196
2197.522856,327,133.007286
2292.467405,192,133.495053
2233.252868,280,134.236345
189.941185,152,134.665991
-128.280332,10,134.69513
2291.437238,252,135.353345
2285.831116,234,135.987567
2219.419801,298,136.793851
2309.307029,153,137.186628
23.874338,54,137.356495
4.26956,35,137.454735
2268.591417,179,137.949872
2134.452539,341,138.838049
-38.761909,446,139.970462
2240.177592,221,140.543015
2284.930969,166,141.021838
2181.196301,306,141.821532
-1164.300551,26,141.892745
-91.533751,8,141.915904
2268.172167,234,142.568104
6.935867,40,142.683435
-36.196726,38,142.787032
2141.926247,436,143.958349
2267.560025,232,144.556269
48.051287,295,145.393933
2281.213114,188,145.921179
2222.077499,208,146.481297
2239.988508,179,146.946619
2203.13801,171,147.379484
-1376.930192,247,148.033072
-1.771933,8,148.059999
-418.729665,1001,150.582151
-660.85977,1001,153.205834
-733.041786,1001,155.81439
-843.410433,1001,158.422697
-1544.90549,323,159.302574
-131.342517,9,159.326093
-755.990609,669,161.121838
-855.132965,1001,163.607435
-658.263358,1001,166.177263
-765.226197,1001,168.843484
-590.954747,1001,171.510258
-401.098312,1001,174.100256
-618.125081,1001,176.78439
-432.865773,1001,179.235454
-201.669294,1001,181.685025
-288.804791,1001,184.145622
-359.996431,1001,186.61152
2179.100091,519,187.87607
2268.788813,279,188.547948
-0.0029,203,189.057607
-1502.94392,655,190.669271
2272.47931,335,191.515845
-46.448601,11,191.541883
-7.224352,1001,194.00493
-1350.570499,369,194.913519
2256.107882,526,196.191538
-1.748081,106,196.468721
2261.860381,501,197.693009
132.37723,500,198.930557
69.904246,1001,201.46508
-1188.938565,53,201.596595
-181.687485,948,203.957378
226.14948,1001,206.410174
-70.560193,8,206.432687
143.758931,993,208.863416
25.086672,1001,211.32153
252.47916,1001,213.772627
2360.136161,400,214.752224
85.142591,601,216.238037
2363.858302,599,217.697418
271.06226,402,218.691058
2325.308141,616,220.187485
189.970899,385,221.137903
-13.225682,1001,223.667802
-1286.067274,32,223.744531
2298.458825,627,225.261858
152.397703,342,226.108763
57.256962,1001,228.562334
143.176899,1001,231.015152
2325.516623,623,232.535971
247.243021,378,233.471468
2368.233957,430,234.520732
2344.864816,250,235.127037
2356.505843,321,235.917302
-1.159339,1,235.91935
-97.010326,9,235.942779
2351.294039,248,236.540165
2333.642433,269,237.194722
2250.518356,382,238.131053
143.545727,93,238.361839
2226.413317,701,240.065558
295.183157,300,240.809273
2337.51182,247,241.41206
2329.727222,207,241.914687
2343.997656,281,242.595486
54.723402,266,243.278889
2327.685001,198,243.757823
2291.71393,292,244.47092
2288.339879,302,245.208298
2304.134937,187,245.671946
-2.85423,22,245.730747
-1226.974298,41,245.832921
2316.009756,257,246.452742
2360.646535,136,246.786757
2288.623229,363,247.665761
327.483581,204,248.179857
2298.125475,636,249.722255
220.688052,365,250.624324
2355.624212,343,251.456356
2346.921506,245,252.050817
2327.654115,228,252.601447
299.638355,185,253.067301
2328.228664,234,253.635698
2326.853719,297,254.359156
201.44134,470,255.517476
2335.538325,328,256.310529
168.607059,673,257.967397
40.653485,1001,260.465762
8.489395,1001,262.946063
322.558577,1001,265.417721
387.351093,1001,267.879854
-1240.934192,17,267.919066
2446.02204,441,268.994904
-76.448455,6,269.008679
2395.610312,281,269.692218
-36.282023,256,270.34011
2378.531711,290,271.041354
2356.629813,636,272.610442
53.698304,75,272.799094
2345.048579,301,273.527134
2341.399808,206,274.02438
2341.3219,213,274.537076
2319.866693,208,275.052743
70.274217,73,275.230682
2356.168991,253,275.844605
2377.387034,464,276.965688
2383.721922,226,277.521863
99.810443,58,277.664649
-1182.37887,34,277.748729
2376.22053,308,278.500828
2378.350754,366,279.390144
-93.904382,9,279.413988
369.825002,284,280.121274
2448.329211,516,281.372266
-51.614864,9,281.396729
2451.866304,465,282.533327
-1.317267,11,282.55968
165.673645,1001,285.0215
-85.465051,10,285.046481
-72.543426,10,285.070961
2398.828765,257,285.690913
2419.788728,268,286.343644
2369.05953,245,286.935448
195.962614,211,287.46126
-71.61611,7,287.482077
2396.236681,256,288.099179
2379.293708,320,288.871402
348.249763,418,289.890282
2351.815388,395,290.8542
2359.376941,520,292.127351
68.544767,86,292.339976
2397.549254,532,293.629349
8.86738,469,294.793994
2400.879805,252,295.40465
2379.627468,273,296.071046
2377.808752,395,297.055799
28.226346,81,297.250822
-1214.792394,38,297.3492
2322.690514,387,298.285199
-1172.595907,34,298.369729
2265.375411,347,299.209963
2356.344126,194,299.692079
-3.460827,1,299.694255
2349.532951,204,300.189627
2316.351866,320,300.969296
-1205.312476,30,301.042719
2363.800398,314,301.802844
107.085294,133,302.14963
-1176.321912,42,302.254713
2300.051266,434,303.351951
2360.669578,216,303.866859
220.503128,309,304.637467
2326.177238,284,305.314412
2326.51771,227,305.8689
2348.137685,267,306.513655
2348.164542,169,306.946231
134.050973,54,307.079952
2375.792333,227,307.629506
2396.039592,359,308.500666
-85.932626,18,308.547053
2394.89296,266,309.187299
-37.050995,131,309.529716
2409.203884,390,310.471458
-71.984462,9,310.494871
2382.339909,517,311.761213
90.630675,85,311.967177
-1278.563085,24,312.027339
2352.35936,251,312.633979
2373.843931,292,313.345742
2354.725253,321,314.137416
45.126417,113,314.41156
2352.213746,298,315.137405
2360.705467,222,315.675409
2356.228843,240,316.256641
2365.563643,147,316.632185
177.093134,94,316.858853
2366.660236,290,317.558685
2364.332319,222,318.089077
-39.702144,4,318.100376
2374.263198,261,318.724994
2376.855504,221,319.275253
1.111285,3,319.285386
2348.47423,227,319.830395
2358.926231,173,320.253016
2357.992336,204,320.744012
2347.391173,271,321.404198
85.343284,126,321.715152
193.637158,1001,324.182355
2394.43585,235,324.752093
2372.995233,220,325.285513
2325.727819,269,325.935751
2304.909122,186,326.408101
153.940153,91,326.625509
2291.318223,284,327.31311
2333.969425,164,327.711903
2348.515891,193,328.182908
2336.545835,235,328.774075
206.663942,125,329.077995
2342.24346,176,329.504464
2330.564359,267,330.148646
2306.962966,223,330.691608
2241.30785,326,331.496343
11.158095,9,331.519479
2325.850793,232,332.07697
2323.278767,151,332.443853
-87.969637,7,332.464314
2272.322037,219,332.994581
-101.865867,9,333.012699
2294.684028,164,333.408904
2308.25671,144,333.776946
156.833965,75,333.961321
2307.438002,147,334.309711
2320.113991,193,334.782437
2311.758761,220,335.316344
2331.678774,216,335.841052
241.427526,225,336.41491
2299.299565,247,337.013855
2295.549835,187,337.461429
2274.413558,207,337.963946
2304.471661,150,338.328706
2278.419706,163,338.753486
63.145838,47,338.86703
2305.917445,245,339.463511
2286.006178,317,340.23841
2280.89671,242,340.822422
53.46721,197,341.331907
2321.524514,164,341.722604
-79.659827,8,341.747472
2267.519701,271,342.404955
-107.969927,8,342.427139
2252.510505,243,343.039549
2251.615638,203,343.554144
52.539331,104,343.806404
2243.741992,228,344.356527
-10.976923,773,346.260583
2179.764112,336,347.075839
2261.154623,229,347.634505
2272.668026,178,348.06946
-163.7616,258,348.711117
-249.696189,1001,351.174914
2145.888131,346,352.026619
-404.530698,655,353.627403
1690.489437,858,355.706262
48.411104,143,356.071273
-1216.119399,45,356.185256
2062.310999,588,357.608048
-1284.616947,35,357.693133
-201.203279,333,358.51721
-1258.851146,37,358.610924
-444.535934,964,360.962425
1985.377001,689,362.624361
-46.546171,312,363.405458
-159.774585,1001,365.840791
-310.794153,1001,368.304559
-105.563981,1001,370.757495
-204.797842,1001,373.226028
-235.762756,1001,375.695907
-180.835928,1001,378.5979
-124.68694,1001,381.230994
-153.480236,1001,383.773033
-126.64803,1001,386.242064
-186.429401,1001,388.710068
-69.694833,1001,391.183635
-187.129752,1001,393.651248
-169.248456,1001,396.118337
-63.316765,1001,398.57877
26.277081,1001,401.016631
-1202.754976,16,401.059909
259.846834,985,403.497667
2454.15029,482,404.672302
2401.987831,487,405.869041
45.485204,32,405.956223
2355.732954,416,406.964453
2325.903794,287,407.987075
2308.159194,270,408.766607
-4.949464,28,408.83866
2261.151074,287,409.531331
2313.622439,218,410.078675
2301.734939,175,410.551552
2290.269813,205,411.11696
171.67051,116,411.438878
2250.259524,216,412.004808
-1189.144026,41,412.11105
2294.54231,109,412.398899
2175.477622,177,412.835603
2241.994733,143,413.179487
-1228.295913,34,413.263257
2262.165604,150,413.624962
-103.072364,131,413.940901
2264.753135,160,414.320974
2264.62561,134,414.649802
2215.197244,172,415.066596
-1669.212306,500,416.266379
-196.461166,35,416.351259
-1402.252589,523,417.647171
-167.48547,478,419.131522
2009.98946,818,421.397473
78.243189,183,421.853198
2192.211281,587,423.413028
2307.475427,354,424.351056
137.048309,60,424.539082
2311.582295,362,425.544948
2338.070369,276,426.226767
2311.244196,358,427.216602
2.482093,5,427.22981
2253.034869,293,427.941305
-130.252203,15,427.97829
2277.791171,328,428.765014
2330.250024,208,429.320166
125.544821,157,429.783115
2317.978116,250,430.438078
2331.032751,212,430.945235
-1246.564772,59,431.088687
202.945848,480,432.397363
162.026407,1001,434.824946
175.398652,1001,437.237788
90.931759,1001,439.839565
53.550078,1001,442.392625
100.397972,1001,444.85092
2393.15877,575,446.23148
2378.673006,356,447.089911
90.267406,70,447.25897
-96.282953,8,447.280965
39.70703,993,449.823013
2298.555688,276,450.482586
-86.946378,8,450.504624
-74.472164,8,450.526621
2301.054968,268,451.162364
2334.289984,254,451.870212
-1297.756384,27,451.950907
154.115304,160,452.354815
2331.719399,208,452.856762
2324.287177,280,453.533355
2326.773674,255,454.145767
2332.517432,199,454.628891
-164.88227,10,454.653774
59.220695,49,454.781302
2368.735412,270,455.591805
2355.027189,317,456.352446
-195.936682,414,457.358835
-1252.925054,16,457.399747
2284.294475,235,458.025974
2322.078034,228,458.689959
264.004738,522,459.956101
2297.355787,361,460.842506
2312.612344,346,461.674927
257.964324,294,462.386934
2311.033641,226,462.954711
2345.296234,168,463.463501
-1253.575071,34,463.560643
2304.233503,321,464.374015
2346.190481,227,464.922592
29.802428,25,464.984729
-90.678593,8,465.007601
-1206.510624,40,465.104546
2332.350354,406,466.192285
-106.894935,10,466.217194
2334.695575,450,467.304333
-1220.778383,31,467.378996
29.504358,56,467.520267
2356.317533,280,468.19353
2313.154766,508,469.41399
116.296377,213,469.932034
2386.203773,351,470.819484
2384.463936,280,471.573417
-100.53451,8,471.595463
2366.780898,290,472.36774
-105.486612,10,472.39349
38.403029,62,472.556895
2361.38732,246,473.14541
2347.264281,293,473.848725
267.424671,462,474.961556
2381.235532,278,475.6319
2382.188952,223,476.208297
-97.313268,12,476.247127
2380.577904,306,477.099104
320.186038,182,477.570748
2382.157176,231,478.131602
2375.054315,292,478.835374
2362.338309,247,479.429308
11.409315,231,479.996259
-88.09197,11,480.022665
-80.996913,11,480.052159
2380.426013,317,480.940759
2313.689244,253,481.554179
2328.154734,251,482.158256
137.361519,158,482.543498
2432.640464,706,484.308326
95.704962,295,485.02625
2303.838202,414,486.022451
2313.427004,478,487.170218
-9.381078,109,487.434239
2316.012257,412,488.574015
2359.597867,413,489.777361
183.430841,176,490.274453
2337.938462,248,490.990313
2317.717526,296,491.709084
2333.94807,256,492.328536
83.744215,201,492.838642
2247.947875,349,493.685061
2264.326639,291,494.411653
2314.530083,222,494.962765
138.518128,139,495.301098
-80.42676,9,495.324601
2302.576417,288,496.01887
2238.764985,324,496.801803
194.120765,380,497.765056
-7.212194,1001,500.651426
-1373.232127,419,501.704082
-1352.852798,379,502.678256
-157.699887,203,503.21079
-1359.471663,315,503.966962
-107.064965,686,505.673229
2242.067458,737,508.068367
183.712329,264,508.723896
467.831475,1001,511.216526
-87.022855,14,511.252058
2456.442473,444,512.386681
2462.559056,500,513.651803
-199.276395,43,513.754047
2371.041654,303,514.509428
2391.047906,173,514.932199
2352.244882,252,515.545184
2379.357037,248,516.163298
0.499946,25,516.224465
2419.468621,461,517.35001
-89.93059,10,517.374875
-93.100623,9,517.393507
22.295935,521,518.701964
600.733027,1001,521.175427
-90.49235,7,521.191261
2440.140685,258,521.816344
-1082.041156,221,522.342978
2381.285963,294,523.057771
188.396449,221,523.618108
2348.928758,194,524.082421
-1212.618195,78,524.269172
-1182.310335,104,524.533145
54.886902,33,524.615054
-1186.131698,167,525.024093
-1242.055535,300,525.851797
87.272793,125,526.2482
192.234647,1001,529.003784
-1526.714952,669,530.604494
-1329.972334,288,531.411392
10.366813,44,531.540341
-1260.267609,160,531.924211
-1205.414177,281,532.603798
-60.670563,5,532.616651
-1255.146936,16,532.654657
77.501878,539,533.994612
2292.195237,285,534.798709
2224.876946,354,535.646944
120.12707,362,536.543238
-1132.211038,51,536.686524
-1426.31337,505,538.104371
-21.980807,445,539.178501
117.03788,1001,541.792939
2235.738999,407,542.897907
2284.934327,257,543.545327
-79.718156,337,544.362134
-19.385268,1001,546.819767
2309.458538,326,547.599261
261.034604,675,549.217341
2329.877678,495,550.392339
222.91119,506,551.605494
2280.550261,713,553.31927
-123.90815,9,553.342703
-1178.360862,15,553.379597
177.108696,264,554.009777
2319.650178,247,554.602274
-1196.415278,27,554.66612
2328.351426,284,555.342804
218.736047,443,556.407455
2288.078128,538,557.70092
2332.476418,230,558.252912
-90.923752,9,558.27623
2349.516991,147,558.721056
-1202.705156,52,558.892161
21.154739,25,558.962094
2244.240686,453,560.106895
2293.616294,264,560.742244
127.343193,284,561.46542
2233.351073,319,562.351437
2177.078113,346,563.224579
2213.14353,256,563.841197
-121.187646,11,563.867255
7.75558,69,564.035196
2212.094917,210,564.537106
2231.630244,156,564.906653
-1287.344864,50,565.027631
-194.720989,585,566.429559
-715.545076,1001,568.835668
2151.277861,238,569.396809
2188.265649,212,569.899632
2221.584205,206,570.449338
-118.294328,10,570.478894
2230.776131,226,571.118868
-34.140222,109,571.381743
2208.443132,237,571.943998
2201.441698,289,572.666239
-579.824416,475,573.819319
-1827.792817,729,575.617792
-288.177129,272,576.338802
1870.082954,565,577.697486
2140.365253,268,578.339473
86.784201,168,578.738946
-1897.671471,535,580.009904
2244.538025,126,580.31432
2223.872217,161,580.700044
2205.765979,162,581.122268
-20.886042,16,581.167648
0.973799,1,581.176853
-49.196504,16,581.223443
2256.901572,88,581.473868
2218.761824,161,581.910506
2203.274529,162,582.29915
2240.236605,133,582.622052
2127.387427,177,583.068919
-1217.451346,24,583.146417
2177.810227,132,583.497555
-1259.999132,43,583.603687
87.555841,65,583.759683
-1183.089741,20,583.808237
2250.614137,126,584.108943
2116.164313,216,584.625776
2218.074129,114,584.899595
-790.720832,525,586.312807
-1717.094813,540,587.733218
-413.650987,461,588.839448
2215.935045,135,589.198407
2117.844822,188,589.753918
2224.701194,119,590.111208
2231.449883,106,590.382872
2152.377934,178,590.845101
-75.050783,14,590.880359
-417.776482,261,591.536028
-96.053204,7,591.557072
-84.433886,24,591.617366
1423.610571,932,593.916694
-24.138592,38,594.030323
-92.633018,7,594.048534
-1625.061841,282,594.752325
-1590.222528,309,595.488272
-384.719161,403,596.454661
-1626.119454,350,597.28914
-484.014488,651,598.849407
-2055.774978,843,600.870178
-146.49465,158,601.245876
-864.173336,1001,603.666113
-346.129841,1001,606.044379
-349.062292,1001,608.429164
-322.732816,1001,610.810661
10.404641,8,610.832383
-327.332817,993,613.215741
1805.903266,619,614.720521
-233.770035,382,615.630734
1721.539143,639,617.146216
-38.79189,362,618.143488
-104.286997,15,618.18806
1890.696186,690,619.921751
38.013768,296,620.686141
2163.194284,307,621.418125
-168.271991,21,621.467831
-136.003265,9,621.491942
2174.040299,353,622.333059
-282.170536,311,623.082892
-325.393402,1001,625.686888
-126.304711,26,625.749332
-633.248965,975,628.140773
-568.717636,1001,630.786093
-609.665386,1001,633.377282
-410.828056,1001,635.908689
-251.752863,1001,638.326863
-225.166961,1001,640.872005
-372.119107,1001,643.43688
-147.705589,1001,646.026766
2190.065862,516,647.331814
-16.294549,485,648.49759
-48.588272,1001,650.891293
2254.710687,710,652.586341
62.0614,291,653.282362
-1208.059757,17,653.32652
-159.522183,984,655.664554
46.109516,1001,658.054196
102.702907,1001,660.437381
-288.212184,1001,662.842094
25.372448,1001,665.27525
-64.155689,5,665.287857
-194.26698,996,667.662153
-78.452825,1001,670.045846
-49.759511,1001,672.497463
-204.652541,1001,674.943709
2000.244932,1000,677.340327
-0.353053,1,677.342402
-1223.946058,21,677.399177
-1280.275223,33,677.477611
2055.258333,792,679.386943
3.395539,155,679.7605
2323.188179,746,681.54832
-20.670283,255,682.154519
2328.361132,487,683.335722
2269.717984,344,684.154779
-1170.472153,16,684.193012
-1189.173083,38,684.286874
44.774843,116,684.562261
-65.891279,27,684.625763
-1322.867027,19,684.672385
2248.574017,378,685.573623
-120.452779,9,685.596788
-188.32112,568,686.946088
-1194.584901,23,687.003785
-1217.996104,20,687.05195
-433.243092,958,689.332717
2292.905901,342,690.145884
2206.579705,516,691.369613
-1166.673076,26,691.433249
-1293.601442,17,691.477266
101.441798,100,691.713711
2234.184449,341,692.522177
-110.756781,660,694.100384
2219.202462,514,695.323608
39.536386,487,696.492294
2332.084182,766,698.324372
23.283996,235,698.886388
-7.058313,29,698.957654
2318.686295,467,700.070259
7.323934,505,701.276059
267.5535,1001,703.911413
154.443712,1001,706.404235
2167.753458,866,708.639141
32.955739,135,709.000484
-179.008046,1001,711.657124
2082.633165,470,712.845585
-1499.222928,457,714.181073
-1250.278999,44,714.316384
26.042518,30,714.417193
-323.052192,1001,717.30269
-227.704648,1001,719.959916
2076.387733,725,721.783915
-1339.158528,260,722.409364
-13.770034,16,722.447783
-437.058218,1001,725.017115
-1175.247289,125,725.385854
-1361.10352,346,726.310271
-1173.45908,14,726.345142
2182.336105,465,727.512984
4.433429,51,727.634625
2215.262988,453,728.833342
128.477393,548,730.420706
1939.712209,853,732.550379
-185.733582,148,732.909401
-66.019273,8,732.926245
-574.737869,993,735.363456
1989.376783,358,736.229162
-1534.540423,192,736.69235
-328.225538,451,737.819363
-1256.628556,112,738.093929
-876.466146,889,740.280806
1493.794377,782,742.181057
-1284.116854,149,742.546398
-51.848467,70,742.715081
1520.950208,835,744.765623
-1166.967922,63,744.91919
-19.061736,103,745.167858
-1165.148011,47,745.280278
-632.582955,954,747.586182
-833.586115,1001,750.023085
-1320.311856,194,750.491311
-80.19721,8,750.513522
-1273.533453,192,750.971657
-78.442323,607,752.449437
-197.179225,1001,755.259414
1977.0077,879,757.448119
56.677303,122,757.755169
-133.626442,12,757.783444
2017.43013,665,759.858363
-25.937748,324,760.734169
-623.579119,1001,764.19857
-617.041698,1001,767.029462
-1252.702618,145,767.385864
-1209.564751,83,767.588565
-1637.494168,496,768.912965
-247.156471,277,769.596997
-564.491054,1001,772.124314
-1503.132793,886,774.342471
0.800807,115,774.634529
34.90732,1001,777.116217
173.058374,1001,779.578973
-43.549987,1001,782.034297
-226.564971,1001,784.485496
-1292.474618,381,785.411616
-1268.648066,397,786.394101
-74.818994,223,786.937868
-1277.84649,503,788.184446
-87.159143,498,789.526712
-115.046091,8,789.548721
-1200.838085,619,791.185509
-92.315706,374,792.118711
-1116.545685,55,792.251161
196.260421,946,794.582188
2216.313599,956,796.930922
37.02945,45,797.039988
2364.419137,520,798.309885
101.73109,481,799.508753
-1151.383699,171,799.925272
-1183.182718,151,800.29203
-1185.893961,266,800.9472
-114.784883,413,801.958161
2263.823362,725,803.770081
173.606373,276,804.440114
-1134.964913,465,805.573626
89.182188,536,806.906372
-79.203265,25,806.969274
-142.224329,976,809.360951
-1287.560359,974,811.736972
-155.594641,27,811.801271
-1154.028184,143,812.214419
-1198.675184,270,812.988239
-1185.233421,407,814.10315
-109.652147,181,814.724108
-18.677453,1001,817.266778
-431.986705,1001,819.732633
-75.617295,1001,822.195579
-1296.324419,598,823.706046
-1151.617249,89,823.936393
-281.53307,314,824.686383
-1190.90173,118,824.975102
-1149.569243,85,825.177151
-1214.144002,86,825.429517
-1278.213213,118,825.802173
-1304.514799,67,826.017838
-1215.562981,122,826.35719
-1336.253869,241,827.023108
-136.105215,164,827.471326
-1247.437484,24,827.532556
-1199.542616,26,827.596056
-1460.278031,221,828.130216
-1243.431411,22,828.188046
-886.586296,708,829.958256
-1271.160903,131,830.31507
-1297.905337,168,830.793933
-1301.794151,199,831.31948
-1245.872402,139,831.66478
-514.050884,364,832.575255
1666.532778,610,834.151754
-1297.917138,94,834.415607
-207.648575,297,835.155949
-159.208805,10,835.182776
-1215.548037,93,835.428438
-1254.11202,16,835.479006
-1340.930323,148,835.894074
-1183.516321,57,836.046316
-1438.52938,277,836.757297
-1294.290622,180,837.217438
-1205.124335,17,837.263353
-1252.156743,137,837.647495
-139.64732,66,837.82567
-656.049984,1001,840.587559
-261.181252,1001,843.299175
-1418.590167,578,844.767476
-1291.548785,178,845.269985
-176.762341,245,845.869824
-527.018775,1001,848.396466
-342.720398,1001,851.047515
17.911521,1001,853.69499
-1251.645841,162,854.106873
-1619.115847,636,855.73455
-1222.780731,42,855.84122
-48.387959,161,856.259055
-768.953235,1001,858.95994
-1524.2488,555,860.29854
-246.667627,446,861.386358
-585.513559,1001,863.842572
-524.492728,1001,866.302742
-378.734648,1001,868.745587
1897.53971,532,870.019866
-87.676365,469,871.167356
-390.013401,1001,873.603767
-1681.946786,490,874.788694
-185.326036,511,876.09094
-841.004155,1001,878.541488
2067.776203,257,879.162691
2115.878726,209,879.661897
-1641.882586,243,880.263968
2176.883574,185,880.710246
101.230778,107,880.967034
2166.902256,209,881.474315
2164.89986,220,882.005241
-1514.411056,240,882.607138
2123.692639,286,883.302355
85.393414,46,883.436242
-1245.407445,30,883.519966
-1185.793086,27,883.593566
2181.137184,234,884.189502
-785.183345,710,885.937325
-619.767416,1001,888.401279
-1200.521429,22,888.454719
2287.635863,142,888.805898
-1715.392528,407,889.790327
-303.088442,430,890.853049
-1198.694,46,890.96869
2149.240834,322,891.754052
2201.21539,284,892.455698
32.226003,349,893.307574
1996.155494,467,894.435271
-1177.705368,62,894.589067
-66.362682,472,895.771539
-1405.659808,266,896.415157
-1285.582744,113,896.686956
-436.233781,622,898.218843
-1236.824289,147,898.571919
-1233.047901,125,898.877297
-87.487067,9,898.900558
-1524.739643,309,899.649522
-1440.804949,170,900.079101
-87.09446,8,900.095758
-386.744295,233,900.661776
-1511.628253,305,901.401079
-1653.979754,650,902.990221
-1235.652402,33,903.073155
-92.337518,8,903.090168
1.401209,5,903.102847
-749.614129,1001,905.591985
-1242.13117,15,905.629296
-1824.334413,949,907.946956
-149.344602,9,907.970454
11.286665,28,908.041179
-576.212054,1001,910.471947
1890.764707,789,912.399846
77.502294,212,912.910402
2146.320572,314,913.672198
1969.982858,502,914.901301
97.735009,185,915.343227
-1332.739188,169,915.832652
2173.352642,222,916.586962
2204.16946,170,917.060219
-322.383817,440,918.167172
1535.578017,813,920.34421
24.136171,188,920.796816
-1229.723476,28,920.862325
2143.491636,223,921.484304
-642.482209,750,923.601653
1998.056148,457,924.740421
2217.022305,175,925.192314
-108.447297,369,926.164056
-1198.285231,15,926.200366
2186.671127,173,926.625365
2085.77477,238,927.213389
2227.158036,135,927.541675
2136.723751,203,928.085348
2155.135017,163,928.474316
123.118057,74,928.653092
2166.977052,157,929.036793
1411.178162,621,930.615655
69.827409,223,931.179764
2175.602353,162,931.660464
2138.788287,198,932.216278
2221.618307,129,932.568096
2202.684179,132,932.926492
2225.206625,132,933.272472
2171.79688,174,933.715825
-20.424549,25,933.784165
5.727581,49,933.92862
-1851.939482,380,934.902086
-2146.604153,458,936.054173
-164.967743,17,936.098678
108.950631,146,936.44724
2211.654703,123,936.747597
2169.689259,135,937.071722
1701.420749,371,938.004702
-1722.371921,276,938.793262
80.758371,96,939.060523
1993.419404,324,939.856794
2169.276691,174,940.297276
2149.696063,170,940.72823
2026.933051,259,941.372369
-9.471567,74,941.554766
2160.794489,147,941.940859
-1710.431774,273,942.601921
-1283.744503,28,942.679293
-618.092977,553,944.101242
-2141.163974,583,945.53569
-1533.897587,157,945.92556
-106.108637,16,945.969029
2186.103601,131,946.278548
-7.371639,9,946.301556
-1298.817422,31,946.376767
-130.648285,39,946.47319
46.18827,35,946.558156
1926.091602,299,947.272622
-1771.14969,378,948.312449
1901.51728,324,949.094302
-1.613629,1,949.096241
