#{"t_start": 1607930469.6570535, "env_id": "Block-v4"}
r,l,t
-380.017805,353,28.411853
-182.383851,165,28.885429
-448.293033,465,30.476413
-1015.983302,8,30.503604
-217.711679,222,31.319402
-1159.14041,112,31.730171
-1030.777479,17,31.796194
-1078.458393,77,32.07006
-14.675513,23,32.150435
-1003.297569,4,32.164539
-1019.696966,13,32.225621
-1271.362077,233,32.961013
-1017.622394,17,33.017092
-361.399205,275,33.827935
-1018.782065,21,33.884651
-15.530668,22,33.951226
-1025.171723,18,34.000694
-1118.015293,87,34.2441
-1039.844746,26,34.326259
-589.793296,688,36.421126
-1018.029482,11,36.464336
-1001.997087,1,36.467079
-1002.407445,2,36.473761
-1072.09962,60,36.663185
-1000.323997,1,36.665825
-1008.370751,4,36.676554
-86.015045,60,36.870458
-1011.548618,10,36.89779
-12.359326,9,36.920707
-1022.222577,40,37.03853
-3.333756,63,37.266772
-1027.163342,20,37.327232
-1003.547461,3,37.336314
-1063.468931,61,37.514055
-1001.860934,2,37.519704
-1057.760237,29,37.600404
-40.570812,41,37.724287
-1009.817174,4,37.737045
-312.4199,221,38.385085
-1089.055631,45,38.517129
-379.558489,453,40.04698
-1004.816568,3,40.056765
-1224.414976,194,40.629512
-132.065529,127,40.984428
-1013.462409,5,40.997818
-61.257197,64,41.182534
-1026.209898,16,41.234546
-548.78678,592,42.998284
-1091.579305,48,43.156662
-502.322974,571,44.892604
-343.892245,382,46.054913
-1075.989689,59,46.223775
-1003.240091,2,46.229451
-165.28583,199,46.823914
-720.025242,741,49.172539
-1005.252568,5,49.19053
-292.3543,220,49.999177
-1003.579828,2,50.006084
-1001.981417,1,50.009795
-1005.005137,4,50.023918
-1002.021101,1,50.029264
-1107.721753,79,50.33225
-1002.333375,1,50.335739
-1115.126822,115,50.763255
-1162.042239,120,51.234859
-357.526614,453,52.897396
-1106.860695,52,53.093086
-143.301158,212,53.901623
-75.192505,89,54.262839
-1042.156645,39,54.427799
-1112.183583,108,54.825548
-1004.869758,2,54.832431
-40.786267,42,54.951998
-1001.351976,4,54.964954
-1039.757453,15,55.019638
-1030.74449,34,55.126342
-421.734191,404,56.500334
-1076.672192,31,56.599356
-1054.021156,26,56.671488
-1010.151676,5,56.688612
-314.918,335,57.671257
-126.338991,167,58.249115
-1020.615199,15,58.294266
-1010.041196,3,58.303447
-1061.812677,47,58.453058
-1001.179436,1,58.456153
-1009.417343,6,58.477798
-1229.31074,159,59.010759
-1055.499885,29,59.09567
-1109.403715,92,59.376221
-1016.887864,8,59.397774
-1044.759009,27,59.473739
-75.421688,49,59.637813
-1.48547,1,59.642224
-1120.539952,74,59.845483
-1066.974159,71,60.046952
-523.054578,489,61.521352
-1032.225283,20,61.59007
-1260.213048,242,62.419387
-1016.753835,13,62.466794
-1005.226819,2,62.475499
-1005.552612,2,62.483802
-1018.599848,16,62.555775
-1008.13948,5,62.575716
-1105.486237,47,62.745512
-1004.56583,5,62.770952
-23.116289,15,62.837551
-1005.143843,2,62.845713
-1063.233904,38,62.982485
-1001.338644,2,62.990052
-19.78742,16,63.062172
-1036.405888,23,63.139426
-1092.792267,77,63.421976
-1004.773735,2,63.427733
-1198.259311,194,64.030758
-1217.381144,221,64.71286
-1021.272275,32,64.803318
-1015.19563,32,64.91873
-1125.357738,65,65.15376
-1016.590582,9,65.178823
-1123.752435,77,65.415438
-1047.623951,26,65.490324
-1006.182793,3,65.49806
-57.472265,87,65.774812
-159.503861,95,66.074903
-1030.411767,26,66.164032
-1053.458243,25,66.238254
-1051.097906,58,66.420519
-1480.360535,405,67.832063
-1019.855813,14,67.885659
-1081.728973,35,68.006449
-1026.610197,21,68.080056
-1004.056902,3,68.091469
-1065.108342,33,68.212035
-1026.119423,20,68.285223
-1109.022975,65,68.524156
-1121.379188,88,68.863596
-1004.680677,3,68.875506
-1054.649552,23,68.957174
-23.208937,32,69.077882
-1016.094013,10,69.114837
-1096.278322,103,69.490315
-1045.896485,29,69.617171
-15.628538,8,69.643353
-1033.874341,22,69.720729
-1020.790214,11,69.755699
-1027.349883,16,69.827393
-80.931202,129,70.307492
-1093.156291,72,70.565961
-1080.581111,53,70.77099
-1057.22952,36,70.893001
-1082.034611,34,71.020793
-1099.297951,46,71.175416
-192.194404,189,71.881779
-13.573982,7,71.922992
-1124.047043,90,72.271701
-1046.547209,25,72.356905
-209.030586,221,73.169746
-1091.731184,39,73.32055
-13.610142,11,73.371605
-1176.352061,158,73.950706
-1003.719932,3,73.964639
-1051.022289,33,74.087004
-1024.008112,18,74.14389
-1013.74945,12,74.176033
-779.044982,777,76.890052
-1010.962993,10,76.924005
-1194.965462,175,77.585938
-1036.587117,38,77.736578
-1122.378364,82,78.062478
-1001.663464,2,78.070414
-1149.158733,74,78.338072
-1001.031854,1,78.343412
-1025.468227,15,78.395253
-14.310333,28,78.49827
-1005.062436,4,78.5112
-1020.214975,14,78.561615
-81.767474,46,78.740133
-22.567308,15,78.795953
-1102.934097,56,79.010599
-1170.432623,126,79.421626
-1327.644811,233,80.202308
-1003.574265,3,80.214435
-1000.48906,1,80.218246
-112.694311,78,80.52586
-1114.248292,48,80.720677
-1005.222432,5,80.739827
-1274.79126,227,81.639781
-1001.726791,1,81.643575
-1207.523726,175,82.309207
-1002.075893,2,82.315777
-1000.769627,1,82.320095
-1116.776231,82,82.62045
-1005.583187,4,82.634532
-1008.738928,6,82.65344
-1002.384991,1,82.657231
-125.18982,92,83.012173
-1089.91643,65,83.242614
-1035.298271,24,83.325574
-29.184537,39,83.476241
-1009.390653,3,83.486016
-1038.039945,36,83.629501
-1000.870135,1,83.632733
-1016.209705,13,83.679991
-1165.780061,87,83.923805
-1099.991666,65,84.115192
-10.737925,24,84.183019
-92.966871,87,84.446116
-1008.813382,6,84.460561
-1002.536022,2,84.46741
-1217.271852,166,85.07057
-1078.065457,47,85.248271
-1004.662511,4,85.26975
-19.683475,47,85.449035
-1097.376481,58,85.644361
-134.011714,131,86.060187
-9.661919,31,86.159633
-422.325287,422,87.554502
-1293.562617,219,88.403551
-387.49652,314,89.606911
-429.199207,468,91.42417
-1710.747663,616,93.770449
-1088.126519,54,93.984402
-1070.325503,33,94.114605
-49.934641,66,94.346182
-1016.359293,10,94.382978
-1096.142561,77,94.663101
-1016.639541,9,94.689441
-1045.413254,45,94.850398
-1005.766442,4,94.863376
-84.82396,87,95.178664
-56.61209,47,95.357682
-1036.465962,20,95.431381
-66.296099,51,95.629808
-1106.942766,70,95.869273
-1069.772279,43,96.021337
-1010.09376,5,96.036015
-1005.061953,4,96.046767
-1115.372083,105,96.349552
-1003.023631,2,96.355037
-1025.365457,17,96.399449
-1023.87688,12,96.433914
-51.775474,38,96.551632
-1040.415206,31,96.641502
-1001.85477,1,96.645686
-1103.342447,83,96.909036
-1047.878962,47,97.042674
-1017.131702,11,97.084946
-1017.965305,10,97.11383
-1004.032363,4,97.125409
-1002.144614,2,97.130242
-395.199755,398,98.423863
-1932.043081,867,101.082486
-1150.70932,108,101.389704
-9.85506,26,101.472126
-1022.031833,18,101.518685
-1006.997117,4,101.530766
-1108.226114,66,101.716041
-1004.80381,3,101.727277
-536.039598,544,103.380533
-89.734783,102,103.737028
-1008.62494,4,103.751703
-1006.840173,5,103.76768
-1101.876156,62,103.956999
-1054.257706,24,104.047592
-1056.082009,65,104.240174
-1006.035642,5,104.25497
-100.795122,99,104.550719
-1001.896296,2,104.557178
-1005.016508,6,104.571769
-1007.948327,7,104.602297
-23.236854,58,104.755894
-1023.39798,17,104.807621
-1013.279289,11,104.837043
-288.76265,307,105.776121
-1042.673084,25,105.841315
-1013.16298,12,105.877349
-1018.480365,14,105.929933
-1003.041811,3,105.939417
-436.075338,539,107.86228
-1019.618446,9,107.894821
-1037.118153,18,107.961093
-1090.424325,62,108.203524
-22.878792,13,108.270421
-1013.00114,8,108.300922
-1011.119273,4,108.318276
-1015.929837,7,108.346599
-1364.281609,310,109.576599
-1008.965904,8,109.606431
-1030.160488,17,109.662942
-1005.803765,5,109.678781
-1030.634815,18,109.74105
-1238.756276,190,110.45826
-1099.834522,94,110.83339
-1079.489248,40,110.993485
-1002.757803,4,111.009151
-214.52082,194,111.757154
-1023.819224,17,111.816319
-1005.252188,4,111.830904
-1048.496468,44,111.99222
-1001.808778,1,111.997489
-925.375396,935,115.579298
-278.903204,242,116.389776
-1037.287058,16,116.445338
-1058.435716,33,116.581863
-1040.96444,32,116.687796
-1030.684924,24,116.762802
-1275.135918,191,117.457287
-415.420732,354,118.914081
-145.073979,109,119.341763
-1152.986692,108,119.792296
-1003.31672,2,119.801295
-961.00497,891,123.033704
-1011.885581,8,123.060463
-1010.083247,5,123.077665
-1002.808862,2,123.085586
-1003.934185,2,123.092227
-102.483503,96,123.453505
-515.961872,375,124.827748
-1257.981399,208,125.570698
-1014.496327,7,125.606731
-1013.601617,18,125.666563
-1002.396747,1,125.670269
-209.126259,279,126.501242
-1184.277382,136,126.856629
-1080.504807,32,126.942508
-1001.534149,2,126.948418
-1008.519114,17,126.991447
-1303.723669,243,127.674819
-20.095916,14,127.721277
-1118.304693,75,128.009845
-1058.983788,25,128.091199
-1006.306803,4,128.101701
-1068.640776,41,128.224066
-1019.685059,27,128.352116
-1003.98696,4,128.368406
-1028.498605,17,128.435944
-1028.208766,14,128.48776
-1118.088472,49,128.689393
-1018.057807,21,128.764493
-1111.890715,75,129.073842
-1062.548603,35,129.208323
-25.445296,22,129.300777
-1014.459182,7,129.328534
-1145.062858,110,129.800747
-47.217259,31,129.927548
-163.117601,157,130.48619
-231.258814,258,131.225495
-637.278454,586,133.122928
-1024.358212,23,133.216505
-1002.61918,2,133.222982
-1009.352087,4,133.235533
-1352.968457,308,134.119431
-355.232185,349,135.119968
-38.83835,61,135.297163
-1031.370494,18,135.344046
-1078.193625,38,135.45364
-210.979741,198,136.024961
-1045.88582,19,136.078718
-62.861602,49,136.217413
-1025.000949,13,136.254282
-365.930092,447,137.848176
-1042.192417,18,137.904842
-1078.965964,29,137.978872
-1004.237489,3,137.986101
-1004.511525,4,137.997152
-1002.343394,3,138.005802
-1004.832479,3,138.013898
-1001.397125,1,138.018435
-1066.842169,39,138.131458
-359.265938,364,139.183985
-8.843976,9,139.208095
-1023.500763,15,139.245128
-450.809848,485,140.636356
-1081.305902,46,140.789404
-1016.324573,20,140.872799
-1094.50436,53,141.057034
-1139.959275,68,141.306033
-1008.49652,7,141.339021
-1042.15918,36,141.456043
-1001.192967,2,141.464068
-1185.640289,178,142.008283
-111.991765,91,142.289735
-1072.31544,64,142.519423
-1175.978644,160,143.115138
-1199.499737,147,143.531555
-1033.539196,24,143.608396
-1015.390422,21,143.671475
-1060.972763,37,143.8038
-1318.702753,169,144.371844
-1008.022486,5,144.387448
-1142.357161,94,144.726596
-296.876946,280,145.510945
-1401.415564,340,146.455085
-1084.156189,44,146.633881
-1072.762601,37,146.780294
-1018.346313,10,146.813472
-1002.634893,1,146.817088
-1071.892277,48,147.000496
-494.534453,480,148.760974
-46.473852,41,148.91927
-18.589162,7,148.943437
-1256.653392,207,149.659083
-1001.016228,1,149.663331
-1020.824657,20,149.731679
-1430.13753,412,151.093332
-1026.267355,24,151.172907
-1009.304594,6,151.193119
-1024.483071,14,151.239144
-1117.589087,65,151.496243
-1061.919666,37,151.636356
-1006.621086,5,151.649927
-1039.568264,20,151.699186
-1018.554238,16,151.755608
-1057.136598,27,151.821143
-1110.468073,67,151.996547
-1006.825987,4,152.007641
-99.427829,69,152.236528
-1049.783852,34,152.356629
-1026.846255,12,152.383315
-1001.769739,2,152.387996
-1088.762101,38,152.491033
-1016.309777,10,152.514688
-446.185207,358,153.521308
-90.368035,90,153.818704
-1010.019368,7,153.840836
-21.704611,9,153.869745
-21.845552,25,153.947625
-1045.107481,26,154.042594
-85.31451,59,154.245667
-298.410324,331,155.370898
-1215.531961,157,155.90986
-1029.627817,18,155.98327
-1012.598485,5,156.001771
-671.717717,736,158.471156
-46.596592,30,158.57821
-1028.858978,18,158.645327
-26.121102,22,158.718966
-15.238338,15,158.781014
-1012.047155,5,158.798401
-1014.518204,15,158.853021
-1058.373399,50,159.042771
-1022.279467,26,159.12894
-1013.779532,8,159.15621
-1006.385374,3,159.165923
-159.483933,168,159.745082
-1021.87544,19,159.793672
-93.291842,96,160.064896
-1051.539984,23,160.122935
-1028.544918,13,160.159558
-1089.559077,64,160.335423
-1012.680995,6,160.350323
-1040.630978,20,160.412924
-1096.759639,48,160.567661
-1007.242475,4,160.582596
-129.368155,81,160.902013
-1012.186346,11,160.947247
-1121.038952,79,161.255448
-1020.390387,16,161.297529
-1003.688688,3,161.3052
-1012.951387,12,161.349698
-1022.633559,16,161.38941
-1233.953937,213,162.031127
-3.41615,2,162.037325
-1022.0201,26,162.138145
-1113.099681,70,162.385175
-30.421366,30,162.476577
-1048.668989,27,162.57411
-1484.995467,364,163.821317
-1148.978782,113,164.211821
-1076.661786,41,164.357128
-1063.941938,57,164.554781
-235.483224,228,165.230052
-1023.455477,18,165.286247
-4.545196,27,165.391013
-24.413712,11,165.435705
-1001.551535,1,165.439703
-1041.584995,27,165.536009
-17.7143,19,165.612606
-1070.310303,73,165.874429
-1008.985868,6,165.901803
-1113.493872,83,166.213639
-1153.84425,117,166.637824
-1174.129828,110,167.044938
-1001.812556,2,167.05148
-352.002102,359,168.248459
-198.287065,193,168.994561
-1018.956433,20,169.058645
-1030.136164,26,169.142686
-1001.762456,1,169.14615
-1202.290716,138,169.653513
-1104.374412,63,169.882098
-1004.144619,4,169.898034
-131.344899,130,170.292932
-1383.784415,305,171.127122
-248.158513,314,172.075295
-1025.290564,11,172.113979
-1041.480421,45,172.245734
-1004.627434,2,172.25169
-1004.93862,3,172.261561
-656.812272,734,174.541391
-1004.480753,4,174.552415
-1018.169443,17,174.598889
-1128.581957,93,174.901148
-1042.090475,31,175.011357
-1002.948441,2,175.017692
-1131.363408,58,175.20012
-0.935715,1,175.204288
-1069.632831,46,175.340416
-709.745221,650,177.312534
-1008.23713,4,177.325794
-1046.726107,24,177.413167
-1172.067974,131,177.833649
-1046.555598,31,177.931367
-79.932701,115,178.263101
-1000.585815,1,178.265925
-1033.966271,11,178.304742
-1073.303824,50,178.443218
-1004.585253,3,178.452031
-1026.176235,17,178.50983
-1001.389045,1,178.514039
-1180.23059,115,178.878836
-103.029405,101,179.187611
-1013.107453,15,179.233214
-1213.31724,171,179.757418
-1007.073454,4,179.768984
-1087.539632,65,179.954354
-1059.580418,25,180.023024
-1018.625139,11,180.061707
-1024.463141,11,180.090743
-1029.211451,16,180.135123
-1029.023217,12,180.171177
-1001.053768,1,180.174357
-1026.978026,28,180.254007
-1112.225004,83,180.481404
-1029.488264,40,180.588573
-107.582492,74,180.786785
-1118.268982,42,180.903601
-102.446817,104,181.214402
-1004.245501,2,181.219332
-42.57875,53,181.349925
-1021.314072,15,181.387938
-1028.825193,20,181.433729
-1065.934487,27,181.514409
-1001.601216,1,181.517893
-1158.460626,97,181.79765
-1026.32789,17,181.849454
-1029.979557,16,181.886706
-1126.91446,86,182.102968
-1001.296139,1,182.105536
-1040.313994,31,182.190943
-11.614912,9,182.213011
-1155.659795,92,182.454144
-19.748567,24,182.549928
-1029.694824,21,182.621921
-1206.045994,114,183.064088
-351.992218,263,183.877113
-1139.817302,102,184.268244
-19.101516,10,184.302152
-1062.523534,44,184.449112
-1031.082924,21,184.53268
-1074.776062,54,184.735058
-1023.696214,17,184.80008
-1090.225802,53,185.00372
-1002.305019,2,185.012157
-1069.520361,45,185.184666
-1006.444674,4,185.201077
-183.160416,183,185.766482
-89.012399,66,185.93346
-1005.267558,4,185.94364
-1014.29671,12,185.9784
-1066.574089,32,186.059039
-11.494035,7,186.076827
-1166.360239,113,186.36934
-1011.822635,9,186.389911
-1003.387478,3,186.398466
-1018.775616,13,186.430165
-1025.652396,18,186.48267
-1054.895375,31,186.555255
-1072.703128,36,186.651873
-1019.276604,15,186.689551
-1019.310159,11,186.713728
-1028.343745,15,186.747282
-1113.375226,55,186.879098
-14.255944,22,186.941883
-1007.758406,5,186.959659
-1027.174266,20,187.014987
-1027.804994,22,187.067586
-1006.662958,3,187.075864
-45.615188,52,187.227466
-10.86892,14,187.260345
-1054.137173,58,187.414901
-1179.158987,158,187.922136
-1080.35344,57,188.075919
-1085.86865,47,188.201028
-1089.382505,42,188.315804
-1004.77425,3,188.324804
-1024.707115,9,188.34917
-1009.318095,6,188.365391
-1063.367083,38,188.482949
-355.669367,389,189.690877
-1006.136747,3,189.699235
-1008.247363,5,189.71313
-1004.107381,3,189.724131
-13.369393,25,189.811062
-116.474432,126,190.184939
-36.009866,32,190.29242
-1092.194502,56,190.499477
-1007.61115,4,190.509443
-1025.28935,17,190.561456
-1026.946332,21,190.633217
-51.067367,52,190.80228
-1003.19181,3,190.813226
-1162.966113,92,191.169529
-1086.363618,76,191.483557
-1137.366123,96,191.840781
-122.793676,77,192.108331
-1036.933277,40,192.222641
-1005.810093,5,192.23352
-1145.340376,113,192.605522
-1018.240074,16,192.657825
-1008.898924,4,192.671915
-1036.249302,23,192.760585
-1026.49874,33,192.864011
-83.821563,105,193.232017
-1057.356138,25,193.30779
-1025.523817,21,193.403435
-1005.776483,5,193.422301
-1020.572426,18,193.481576
-1001.015619,1,193.485136
-106.376967,98,193.813716
-1016.598568,11,193.844813
-1004.651598,3,193.853344
-1003.458296,3,193.861481
-40.855881,40,194.0048
-1053.331525,46,194.159571
-1111.696325,68,194.350638
-267.656405,254,195.236041
-1197.038841,136,195.794092
-1220.278474,134,196.363692
-252.909822,306,197.497999
-1003.326699,4,197.508161
-1057.240619,54,197.662417
-1009.627058,6,197.678443
-1055.737974,35,197.77553
-1077.051557,58,197.962884
-1130.771134,76,198.160888
-1030.315529,21,198.219479
-49.330856,38,198.329952
-107.120333,67,198.589488
-1076.025214,63,198.810315
-1027.445991,17,198.861937
-1050.372383,34,198.970909
-403.23437,528,200.928147
-1016.322897,15,200.985395
-1078.502147,42,201.143068
-1101.832912,43,201.288959
-1053.606393,36,201.425327
-1001.956143,2,201.432369
-1028.557619,18,201.495501
-1118.212782,68,201.741989
-1042.604255,33,201.864835
-1031.15395,31,201.969801
-171.20288,174,202.585958
-1008.617795,4,202.600412
-579.614089,535,204.372994
-523.335551,560,206.117331
-1222.420518,154,206.66115
-1032.575435,19,206.723686
-1023.183866,23,206.79513
-1000.451062,1,206.798094
-240.312028,244,207.542798
-1168.004735,157,208.047669
-1011.543081,5,208.064437
-165.245463,169,208.560027
-267.23139,214,209.232187
-1014.046484,6,209.247542
-381.587954,450,210.657274
-515.64697,520,212.49967
-1072.600561,36,212.620864
-1006.631313,4,212.630748
-1021.246168,12,212.658749
-1146.17689,103,212.931782
-340.964707,326,213.811606
-1050.099669,41,213.925462
-36.081639,42,214.041507
-196.893018,205,214.643219
-1083.033021,65,214.860475
-28.500999,25,214.94042
-1006.130211,3,214.950978
-57.382426,65,215.128263
-29.119406,38,215.256806
-1005.202157,4,215.26719
-1002.953137,3,215.275573
-1495.274273,455,216.680321
-1050.138797,41,216.828331
-25.620665,14,216.874781
-1157.06893,90,217.191509
-885.567412,911,219.741816
-1011.611853,11,219.771546
-1236.813789,118,220.147259
-1002.461391,3,220.154231
-1058.213854,36,220.240277
-1025.967789,13,220.279806
-1013.737363,9,220.302782
-1053.941237,23,220.359519
-1003.594247,2,220.36455
-1112.249856,81,220.577927
-1241.432078,214,221.160639
-1006.771681,4,221.171484
-1001.487993,1,221.174088
-1007.355565,3,221.182118
-572.518861,483,222.481483
-1143.729284,75,222.685902
-1041.742703,27,222.761706
-1543.082159,472,224.338774
-1013.738684,12,224.398979
-473.982325,415,225.810216
-1091.649624,58,225.991437
-1006.996912,5,226.007228
-1005.705653,4,226.01843
-1013.228757,5,226.033794
-211.414655,229,226.817974
-372.91932,263,227.911635
-1036.295488,18,227.987822
-1018.237722,10,228.021341
-1345.398588,279,228.947555
-1003.754543,3,228.958233
-1104.434222,110,229.300149
-27.312963,17,229.372973
-1091.116735,56,229.57499
-1070.825187,48,229.728641
-903.341138,897,232.35207
-1003.00742,2,232.358188
-1042.40685,27,232.441211
-1123.448066,55,232.590647
-361.201132,437,233.778047
-1421.128732,342,234.71147
-167.649795,138,235.10139
-924.770126,1001,237.845025
-1011.679255,9,237.874892
-1052.928703,50,238.042242
-120.783655,108,238.35391
-1256.783088,255,239.011806
-1229.855374,226,239.612049
-159.829116,117,239.927554
-69.941766,35,240.011519
-1034.156343,17,240.054194
-1082.906971,43,240.174095
-1025.244323,14,240.208144
-1169.19743,127,240.574767
-0.425765,1,240.577563
-45.705123,59,240.726957
-286.222161,260,241.440951
-192.846473,215,242.213237
-1128.710047,72,242.462878
-1076.391584,74,242.717489
-1039.086408,40,242.853039
-102.173948,75,243.076934
-157.180315,206,243.713124
-1000.656766,2,243.718726
-411.851477,391,245.12586
-1392.879267,360,246.341602
-1000.949584,3,246.35409
-1218.657249,145,246.8143
-76.521553,100,247.127747
-1060.048133,43,247.240351
-1088.115337,59,247.405848
-1080.140985,52,247.577783
-1066.628879,40,247.702839
-1283.402209,209,248.331266
-555.431064,598,250.433519
-1062.325559,37,250.56842
-293.376533,284,251.5846
-1422.21363,426,253.243818
-1006.00895,3,253.255965
-287.190915,251,254.346038
-1006.986146,4,254.360555
-168.594241,229,255.205552
-199.560259,175,255.819997
-1036.070426,37,255.926492
-1024.296762,19,255.97958
-315.591978,223,256.619984
-358.613975,298,257.527356
-35.16908,16,257.582061
-1055.877379,54,257.800173
-1030.570688,14,257.861724
-16.96903,42,258.001309
-1012.161639,10,258.034334
-1066.543731,55,258.237222
-1003.650102,3,258.246534
-1015.458645,7,258.272308
-179.250355,130,258.771105
-1018.687317,11,258.823048
-710.678263,675,261.113586
-1065.510452,25,261.188571
-1019.525402,14,261.24007
-1020.814626,27,261.324486
-1032.42395,17,261.372194
-1033.687389,20,261.435757
-1047.688271,32,261.529967
-1084.874758,54,261.691138
-257.924785,246,262.569131
-1007.517197,5,262.587898
-1012.260589,5,262.605935
-1096.304163,52,262.792893
-1000.154214,1,262.796213
-1001.135876,2,262.803853
-1128.793715,69,263.018025
-1001.412838,2,263.024177
-414.221923,430,264.535815
-1030.547597,25,264.623043
-1014.736277,7,264.646899
-183.795316,236,265.500835
-773.776803,733,268.151374
-159.879746,183,268.778795
-1063.854121,37,268.928259
-1132.653642,66,269.114891
-1013.739706,14,269.152569
-1026.034066,15,269.188825
-1002.030901,2,269.195064
-1006.388833,6,269.210102
-38.616156,40,269.330329
-1079.205327,42,269.452116
-1048.330672,37,269.546291
-1001.229044,1,269.550694
-1017.951892,10,269.575897
-1088.514959,43,269.698884
-1167.138607,140,270.095631
-1002.709914,2,270.1006
-1043.448298,33,270.194113
-1007.136955,4,270.204201
-1018.414511,10,270.230266
-1293.411013,286,271.238491
-1021.572637,13,271.281298
-18.383861,17,271.338232
-1007.828244,5,271.353574
-1127.487946,113,271.745408
-1035.241878,16,271.797037
-1014.352603,11,271.832705
-1007.700551,4,271.846137
-21.260719,12,271.89578
-1018.403621,11,271.934599
-1327.169041,279,272.920857
-530.510996,550,274.57768
-1032.308805,21,274.62972
-1001.110053,2,274.636268
-1324.324156,302,275.612552
-1134.084037,97,275.954041
-1000.044901,1,275.957511
-1166.655502,116,276.371763
-1004.400568,3,276.380764
-1006.03467,3,276.389482
-1019.333076,10,276.42133
-1093.233682,62,276.639161
-1035.332116,20,276.725222
-1039.532763,19,276.797681
-1009.876426,3,276.809702
-1064.507003,33,276.943236
-1081.081324,43,277.135117
-75.088256,102,277.530261
-1067.88593,37,277.643429
-169.997697,127,278.013216
-1049.207742,31,278.109293
-1046.371817,24,278.174792
-1015.749965,13,278.212243
-1005.128561,3,278.222133
-1227.406705,177,278.756953
-1028.282285,22,278.835644
-1043.018248,25,278.908994
-1308.050992,250,279.641645
-1236.884111,246,280.501955
-1081.804775,127,280.960051
-74.060848,83,281.257383
-1048.561169,31,281.366191
-313.981068,269,282.349927
-1043.420491,32,282.454137
-1020.579119,22,282.530342
-134.22592,115,282.963593
-1063.954058,38,283.101366
-521.428767,494,284.658337
-1114.879214,61,284.882429
-1000.565727,1,284.886369
-1026.431566,27,284.972011
-1013.271025,6,284.993157
-1010.587117,7,285.016972
-1171.858733,107,285.41134
-1097.205199,84,285.659461
-1007.337432,3,285.668348
-1297.347453,302,286.733059
-1017.913176,22,286.818562
-221.245579,348,288.153586
-18.681929,21,288.225959
-19.016064,12,288.266217
-1027.229896,19,288.350988
-1025.455586,17,288.410317
-1170.471303,175,289.076073
