#{"t_start": 1607929004.868923, "env_id": "Block-v2"}
r,l,t
806.579919,1001,570.254926
832.633442,1001,573.557388
820.430993,1001,576.859122
833.222477,1001,580.16377
-25.685502,8,580.190219
813.329227,993,583.460448
751.684156,1001,586.763059
811.518319,1001,590.119582
831.731187,1001,593.430303
787.839325,1001,596.743067
835.630266,1001,600.057867
756.943174,1001,603.364872
772.223922,1001,606.700703
860.00232,1001,610.000216
858.508434,1001,613.3027
880.173262,1001,616.601369
857.089423,1001,619.903634
868.748549,1001,623.199242
849.578996,1001,626.499829
860.959211,1001,629.796246
-20.166876,26,629.881836
821.236467,975,633.095171
861.845575,1001,636.394162
867.845387,1001,639.694731
893.787397,1001,642.995054
882.049482,1001,646.296316
760.469562,1001,649.593818
870.163031,1001,652.90549
895.624726,1001,656.205272
897.447373,1001,659.505374
880.32366,1001,662.802257
871.243571,1001,666.105213
897.997566,1001,669.399184
887.843599,1001,672.703979
889.895493,1001,676.008581
827.594123,1001,679.315208
806.325662,1001,682.616208
920.287588,1001,685.913924
873.678659,1001,689.211285
903.917263,1001,692.510463
817.646638,1001,695.813342
895.714133,1001,699.110237
793.161626,1001,702.401647
897.560757,1001,705.705064
883.4071,1001,709.006056
884.864574,1001,712.311541
899.971545,1001,715.611979
907.297839,1001,718.915166
830.727658,1001,722.207109
908.132385,1001,725.494422
908.630753,1001,728.783246
881.660375,1001,732.090712
902.260622,1001,735.390588
-44.899655,31,735.494688
870.248068,970,738.717617
868.506742,1001,742.110606
886.406301,1001,745.526968
912.696205,1001,748.921529
938.886742,1001,752.324439
938.83202,1001,755.703928
934.645016,1001,759.123368
928.458779,1001,762.600488
919.033693,1001,765.987513
931.531119,1001,769.356081
918.410197,1001,772.7306
906.406697,1001,776.101173
930.627279,1001,779.485626
924.192954,1001,782.864816
877.693152,1001,786.273131
948.318664,1001,789.648287
873.36617,1001,793.037628
925.797439,1001,796.414029
914.171285,1001,799.791239
926.809618,1001,803.165423
926.464834,1001,806.547349
930.039354,1001,809.924207
913.561134,1001,813.274025
935.651909,1001,816.584475
915.423423,1001,819.897076
896.219403,1001,823.21336
952.506512,1001,826.527348
924.382739,1001,829.835062
892.917912,1001,833.221246
851.706907,1001,836.629474
945.80309,1001,840.028176
927.37453,1001,843.430473
923.799989,1001,846.791061
937.429736,1001,850.082143
812.079825,1001,853.378882
920.667303,1001,856.674407
913.689602,1001,859.969749
939.212804,1001,863.249092
876.639492,1001,866.534347
927.167098,1001,869.812112
931.577508,1001,873.096616
885.155202,1001,876.380031
942.365164,1001,879.661066
936.12069,1001,882.932774
952.875878,1001,886.225273
927.087707,1001,889.508731
934.767465,1001,892.799393
936.795499,1001,896.08299
930.938584,1001,899.376383
941.182349,1001,902.656491
931.083749,1001,905.953159
940.518043,1001,909.246017
939.545531,1001,912.540158
934.141049,1001,915.827456
944.758099,1001,919.182133
951.588608,1001,922.493918
955.711918,1001,925.804931
934.579269,1001,929.115355
931.165061,1001,932.421925
934.292189,1001,935.720871
936.236774,1001,939.026479
939.234268,1001,942.32927
943.831272,1001,945.65347
955.121377,1001,948.965677
950.512304,1001,952.273927
947.349828,1001,955.577104
952.823345,1001,958.881842
946.251473,1001,962.187134
945.955251,1001,965.54357
948.25934,1001,968.874774
941.350348,1001,972.192327
954.960291,1001,975.493081
942.318809,1001,978.795063
943.65515,1001,982.098285
949.392091,1001,985.407983
952.708984,1001,988.705277
948.700129,1001,992.014605
963.52547,1001,995.315149
954.161904,1001,998.608819
945.839343,1001,1001.89535
948.299431,1001,1005.195239
957.593474,1001,1008.508745
962.478148,1001,1011.828294
947.021544,1001,1015.115423
949.913133,1001,1018.410714
957.756559,1001,1021.698718
847.00184,1001,1024.99187
948.431336,1001,1028.289572
960.589588,1001,1031.588091
959.568613,1001,1034.910315
968.278271,1001,1038.226287
972.084236,1001,1041.518248
952.956713,1001,1044.807107
964.239192,1001,1048.112278
875.908613,1001,1051.418192
969.511351,1001,1054.753963
961.984111,1001,1058.080403
961.717317,1001,1061.381551
950.804994,1001,1064.685476
976.268644,1001,1067.973714
962.968412,1001,1071.23438
968.746143,1001,1074.496348
851.165575,1001,1077.749246
971.703236,1001,1080.999149
914.134013,1001,1084.255491
977.394303,1001,1087.501653
965.149336,1001,1090.761836
961.088345,1001,1094.020976
960.766326,1001,1097.27651
909.373759,1001,1100.525851
932.309951,1001,1103.777109
919.849728,1001,1107.021225
897.662137,1001,1110.268877
969.437404,1001,1113.513471
922.718131,1001,1116.760213
971.716399,1001,1120.008895
970.642205,1001,1123.258111
962.737665,1001,1126.500646
967.344671,1001,1129.755551
975.844014,1001,1133.01536
969.977962,1001,1136.299752
964.991043,1001,1139.595698
976.370012,1001,1142.900139
970.91892,1001,1146.20217
971.602372,1001,1149.503291
969.996193,1001,1152.799716
974.76123,1001,1156.110702
969.155302,1001,1159.410637
974.616283,1001,1162.711581
879.430502,1001,1166.001603
976.464568,1001,1169.301085
976.263781,1001,1172.597207
963.01062,1001,1175.907411
978.972505,1001,1179.272886
969.970387,1001,1182.587153
971.139896,1001,1185.891882
887.496391,1001,1189.192231
980.822788,1001,1192.488123
976.960531,1001,1195.791856
979.293916,1001,1199.093654
983.464887,1001,1202.400846
-22.377104,24,1202.479751
953.352925,977,1205.686885
968.623512,1001,1208.978279
976.524512,1001,1212.268735
965.814986,1001,1215.574686
975.073266,1001,1218.889456
978.779103,1001,1222.186752
982.794482,1001,1225.481481
982.666884,1001,1228.809981
982.776246,1001,1232.14748
984.26567,1001,1235.426879
897.869458,1001,1238.703362
-7.987743,24,1238.782218
950.878747,977,1241.984374
982.400013,1001,1245.266068
978.172247,1001,1248.548476
976.220071,1001,1251.833886
979.212859,1001,1255.11832
980.853447,1001,1258.400503
979.447313,1001,1261.685074
990.7841,1001,1264.973708
985.60719,1001,1268.262917
932.839765,1001,1271.542639
982.585128,1001,1274.832208
902.662524,1001,1278.10687
987.353331,1001,1281.401224
988.87254,1001,1284.693398
997.372519,1001,1287.996827
998.944146,1001,1291.286364
990.144653,1001,1294.581784
983.396932,1001,1297.863394
992.433327,1001,1301.164171
984.410243,1001,1304.446163
972.281356,1001,1307.718652
986.414101,1001,1310.993855
931.17215,1001,1314.267776
-21.518036,8,1314.294258
976.844477,993,1317.539668
-15.898236,32,1317.644831
947.509654,969,1320.848225
983.058176,1001,1324.126067
986.339638,1001,1327.396148
1003.688484,1001,1330.679648
926.773678,1001,1333.951568
985.199808,1001,1337.22483
990.485058,1001,1340.506632
994.690756,1001,1343.789756
993.068522,1001,1347.091317
989.309843,1001,1350.438918
984.760707,1001,1353.804517
1000.129556,1001,1357.18651
986.748873,1001,1360.52856
985.752666,1001,1363.866956
989.169499,1001,1367.217318
992.45465,1001,1370.565522
996.538268,1001,1373.911595
982.879105,1001,1377.241949
986.820685,1001,1380.576945
991.125881,1001,1383.915724
1000.308949,1001,1387.257771
993.313378,1001,1390.597827
991.239539,1001,1393.953788
989.324054,1001,1397.289567
988.752834,1001,1400.627994
999.991985,1001,1403.966999
994.263481,1001,1407.306539
995.833521,1001,1410.651624
996.90589,1001,1413.989173
994.386103,1001,1417.325256
995.071289,1001,1420.665017
989.936762,1001,1424.005437
979.556919,1001,1427.337663
981.985343,1001,1430.671874
999.920867,1001,1434.019755
985.991304,1001,1437.353382
996.449411,1001,1440.689694
992.877153,1001,1444.018337
989.03404,1001,1447.356984
995.149479,1001,1450.693286
991.646766,1001,1454.075418
989.247536,1001,1457.4648
992.132946,1001,1460.938865
988.394809,1001,1464.294922
946.626729,1001,1467.69738
1004.218028,1001,1471.081883
994.347007,1001,1474.49028
1001.470021,1001,1477.823592
987.22714,1001,1481.122394
992.843383,1001,1484.409009
916.482153,1001,1487.709562
990.242698,1001,1490.993734
991.394129,1001,1494.291392
987.041371,1001,1497.586172
902.502834,1001,1500.943346
995.608354,1001,1504.241988
988.154909,1001,1507.52941
996.257192,1001,1510.880752
991.181512,1001,1514.186061
992.444329,1001,1517.484536
1002.035988,1001,1520.781824
942.479929,1001,1524.068687
991.656527,1001,1527.371336
997.807174,1001,1530.667057
989.125996,1001,1533.967479
995.48758,1001,1537.262469
994.940963,1001,1540.567359
989.840743,1001,1543.868144
996.372355,1001,1547.176944
986.639905,1001,1550.467511
1005.064953,1001,1553.776102
916.829228,1001,1557.077227
989.738085,1001,1560.381952
995.173326,1001,1563.674647
997.546289,1001,1566.980821
869.289823,1001,1570.306487
989.597538,1001,1573.601056
-72.463128,32,1573.707153
957.916563,969,1576.893436
996.990265,1001,1580.185924
988.239081,1001,1583.471968
998.420244,1001,1586.768155
996.345717,1001,1590.062676
998.893283,1001,1593.357604
997.64402,1001,1596.653105
-3.633725,7,1596.678695
986.884505,994,1599.947484
991.050716,1001,1603.224887
945.918274,1001,1606.528831
988.851226,1001,1609.806671
985.670795,1001,1613.092337
997.395997,1001,1616.375376
992.292002,1001,1619.668967
992.726649,1001,1622.96045
997.129023,1001,1626.258961
1002.455294,1001,1629.56062
998.265784,1001,1632.853851
1003.675946,1001,1636.150747
994.387201,1001,1639.439986
913.811886,1001,1642.727723
999.1033,1001,1646.02168
999.070848,1001,1649.313924
996.408923,1001,1652.617428
994.285967,1001,1655.909636
